customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class_risk,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,digital_transaction_count_6m,products_held,bank_exposure_try,relationship_income_try,products_held_list,last_interaction_date,interactions_12m,days_since_interaction,relationship_depth_score,wallet_share_proxy,kyc_overdue_days
SME000050,Synthetic SME 000050,RM029,Marmara,Retail Trade,MICRO,LIMITED,2018-02-03,102,11900526.250000,5,False,False,59.810000,True,BRANCH,DERIVED_ANALYTICS,0.041740,R03,60,2,2026-10-19,LOW,True,True,CONTROLLED_SYNTHETIC,5748887.630000,4982707.910000,2507290.810000,1065007.560000,0.000000,0.000000,0.000000,258437.240000,506925.990000,578,1,5484654.960000,256289.700000,POS_MERCHANT_ACQUIRING,2026-02-09,2,192,39.400000,1.000000,0
SME000051,Synthetic SME 000051,RM009,Marmara,Retail Trade,MICRO,LIMITED,2019-07-27,84,3144594.720000,8,False,True,47.020000,True,BRANCH,DERIVED_ANALYTICS,0.063817,R04,5,1,2026-08-09,NONE,True,True,CONTROLLED_SYNTHETIC,1772976.520000,1582678.250000,953409.990000,1688550.240000,0.000000,508757.750000,272982.650000,82511.823333,206567.411667,433,6,7537583.860000,243430.950000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-05-27,5,85,87.000000,1.000000,11
SME000052,Synthetic SME 000052,RM017,Aegean,Hospitality,MICRO,SOLE_PROPRIETOR,2017-04-22,111,3517222.950000,2,False,False,41.710000,True,BRANCH,DERIVED_ANALYTICS,0.084842,R05,60,2,2027-06-26,NONE,True,True,CONTROLLED_SYNTHETIC,1982132.040000,1745060.200000,1188865.940000,410872.740000,0.000000,0.000000,0.000000,81476.066667,164520.363333,355,2,4619625.760000,188663.580000,CASH_MANAGEMENT|PAYROLL_SERVICES,2026-05-15,2,97,61.000000,1.000000,0
SME000053,Synthetic SME 000053,RM021,Marmara,Agriculture,MEDIUM,JOINT_STOCK,2019-02-21,89,78683490.650000,66,True,False,67.610000,True,RM_CALL,DERIVED_ANALYTICS,0.011688,R02,0,1,2026-07-08,NONE,True,False,CONTROLLED_SYNTHETIC,38810092.590000,33013383.610000,1509015.980000,12899054.100000,6492708.010000,0.000000,3491980.720000,1491607.696667,4318942.606667,532,2,8544720.990000,94503.160000,BUSINESS_CREDIT_CARD|TRADE_FINANCE,2026-05-30,6,82,36.040000,0.310275,43
SME000054,Synthetic SME 000054,RM026,Black Sea,Manufacturing,MICRO,SOLE_PROPRIETOR,2022-10-02,46,8033843.530000,3,False,False,86.330000,True,RM_CALL,DERIVED_ANALYTICS,0.029462,R03,5,1,2027-02-27,NONE,True,True,CONTROLLED_SYNTHETIC,4623223.780000,3864896.970000,254605.910000,579493.340000,0.000000,0.000000,0.000000,183657.970000,395946.140000,753,2,8960873.410000,431797.580000,CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-05-31,4,81,51.950000,1.000000,0
SME000055,Synthetic SME 000055,RM002,Marmara,Manufacturing,MEDIUM,LIMITED,2015-08-16,132,81357328.830000,225,False,True,66.800000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.005271,R02,0,1,2027-08-08,NONE,True,True,CONTROLLED_SYNTHETIC,42257378.010000,36306690.030000,1964466.090000,49004795.150000,0.000000,9504687.890000,5617833.070000,1895740.991667,3774250.401667,531,1,68280851.760000,670765.460000,CASH_MANAGEMENT,2026-07-25,3,26,50.000000,1.000000,0
SME000056,Synthetic SME 000056,RM002,Marmara,Healthcare,MICRO,SOLE_PROPRIETOR,2020-05-16,75,10114301.560000,7,False,False,59.520000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.072087,R05,0,1,2026-01-10,NONE,True,True,CONTROLLED_SYNTHETIC,5259033.440000,4584095.010000,3122802.690000,1499793.110000,0.000000,0.000000,0.000000,190524.518333,589021.060000,625,2,9248020.650000,172159.480000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2026-07-30,3,21,56.460000,1.000000,222
SME000057,Synthetic SME 000057,RM011,Black Sea,Wholesale Trade,MICRO,LIMITED,2017-03-12,113,6796372.910000,5,False,True,64.510000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.034499,R03,0,1,2026-05-24,NONE,False,True,CONTROLLED_SYNTHETIC,3569220.040000,3453526.680000,164293.620000,1163448.750000,0.000000,870116.230000,528196.990000,126255.673333,332806.645000,723,5,10288404.200000,157061.790000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT|TRADE_FINANCE,2026-07-18,4,33,80.500000,1.000000,88
SME000058,Synthetic SME 000058,RM016,Mediterranean,Agriculture,MEDIUM,LIMITED,2019-04-18,88,92874787.060000,189,True,False,59.930000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.024727,R03,0,1,2027-08-29,NONE,True,True,CONTROLLED_SYNTHETIC,51734863.290000,43042965.670000,3194206.710000,39560302.420000,14423747.190000,0.000000,9377583.750000,2375655.886667,7291050.231667,527,4,184629571.140000,5898836.280000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES|TRADE_FINANCE,2026-05-25,3,87,74.000000,1.000000,0
SME000059,Synthetic SME 000059,RM015,Marmara,Retail Trade,SMALL,JOINT_STOCK,2018-07-31,96,48005705.950000,45,False,False,51.010000,True,RM_CALL,DERIVED_ANALYTICS,0.029945,R03,0,1,2026-06-09,NONE,True,False,CONTROLLED_SYNTHETIC,24894127.550000,19376722.580000,13990790.560000,9708090.400000,0.000000,0.000000,0.000000,1132457.348333,2477154.435000,460,3,6448297.780000,333559.040000,TERM_DEPOSIT|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-03-07,3,166,43.260000,0.383782,72
SME000060,Synthetic SME 000060,RM036,Marmara,Transportation,MICRO,LIMITED,2023-04-09,40,15762573.310000,6,False,False,67.420000,True,RM_CALL,DERIVED_ANALYTICS,0.047372,R04,0,1,2026-10-07,NONE,True,True,CONTROLLED_SYNTHETIC,7515920.140000,6979797.170000,354808.580000,1490391.560000,0.000000,0.000000,0.000000,186820.788333,728481.171667,688,3,18130610.840000,667380.200000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-08-15,6,5,57.020000,1.000000,0
SME000061,Synthetic SME 000061,RM036,Marmara,Wholesale Trade,SMALL,LIMITED,2024-01-10,31,41085019.790000,39,False,True,71.830000,True,BRANCH,DERIVED_ANALYTICS,0.016686,R02,0,1,2026-08-31,LOW,True,True,CONTROLLED_SYNTHETIC,19666660.920000,15421758.770000,1022219.310000,8284140.780000,0.000000,3365623.050000,1455652.560000,666827.655000,1997707.705000,701,1,32245710.760000,1501932.980000,CASH_MANAGEMENT,2026-01-29,1,203,35.860000,1.000000,0
SME000062,Synthetic SME 000062,RM017,Aegean,Hospitality,MICRO,LIMITED,2024-01-13,31,14248466.330000,3,False,True,81.540000,True,RM_CALL,DERIVED_ANALYTICS,0.035151,R03,0,1,2026-05-28,NONE,True,True,CONTROLLED_SYNTHETIC,7853290.290000,7236160.910000,3475910.070000,648351.540000,0.000000,1498358.760000,759596.460000,237931.986667,901650.913333,632,2,3682258.580000,173708.470000,BUSINESS_CREDIT_CARD|WORKING_CAPITAL_LOAN,2026-05-18,3,94,27.620000,0.738377,84
SME000063,Synthetic SME 000063,RM004,Central Anatolia,Technology,MEDIUM,JOINT_STOCK,2023-06-26,37,56523430.750000,161,True,True,77.060000,True,BRANCH,DERIVED_ANALYTICS,0.049569,R04,0,1,2026-02-02,NONE,True,True,CONTROLLED_SYNTHETIC,26392665.560000,24971719.100000,1004146.290000,31946185.990000,7100208.890000,5232803.750000,7653490.680000,916416.515000,2908954.161667,721,3,89801499.180000,2738343.220000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|PAYROLL_SERVICES,2026-06-09,1,72,56.310000,1.000000,199
SME000064,Synthetic SME 000064,RM048,Eastern,Construction,MICRO,JOINT_STOCK,2025-04-07,16,4840647.580000,7,False,False,87.990000,True,BRANCH,DERIVED_ANALYTICS,0.043471,R03,0,1,2027-09-29,NONE,True,False,CONTROLLED_SYNTHETIC,2560876.400000,2368609.770000,142991.610000,1451066.490000,0.000000,0.000000,0.000000,97679.403333,269311.876667,821,5,8639462.090000,253768.820000,CASH_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-07-22,1,29,64.310000,1.000000,0
SME000065,Synthetic SME 000065,RM001,Mediterranean,Technology,MEDIUM,SOLE_PROPRIETOR,2018-06-16,98,82421488.310000,163,False,False,71.740000,True,RM_CALL,DERIVED_ANALYTICS,0.012960,R02,0,1,2027-05-02,NONE,True,True,CONTROLLED_SYNTHETIC,41580296.520000,35854482.960000,1800782.520000,40558366.590000,0.000000,0.000000,0.000000,1698048.200000,3299122.050000,586,3,158008427.650000,5324963.840000,CASH_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT,2026-07-21,4,30,67.500000,1.000000,0
SME000066,Synthetic SME 000066,RM008,Marmara,Professional Services,MICRO,LIMITED,2015-05-21,134,18441897.900000,9,False,False,78.200000,True,RM_CALL,DERIVED_ANALYTICS,0.027621,R03,0,1,2027-01-02,NONE,True,True,CONTROLLED_SYNTHETIC,9022740.780000,8234222.590000,579047.730000,2082455.280000,0.000000,0.000000,0.000000,289258.746667,1042689.316667,721,4,6530541.680000,287276.440000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-02-04,1,197,55.920000,1.000000,0
SME000067,Synthetic SME 000067,RM045,Aegean,Healthcare,SMALL,LIMITED,2016-10-06,118,14521058.820000,33,False,False,42.470000,True,BRANCH,DERIVED_ANALYTICS,0.014371,R02,0,1,2026-12-14,NONE,True,True,CONTROLLED_SYNTHETIC,8075060.420000,6888382.640000,3673557.710000,7031588.870000,0.000000,0.000000,0.000000,297639.210000,1120111.436667,437,3,36798403.200000,1072669.890000,CASH_MANAGEMENT|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-03-14,5,159,67.500000,1.000000,0
SME000068,Synthetic SME 000068,RM046,Mediterranean,Wholesale Trade,MICRO,LIMITED,2018-07-14,97,4574580.920000,6,False,False,58.040000,True,RM_CALL,DERIVED_ANALYTICS,0.039645,R03,0,1,2027-08-20,NONE,True,True,CONTROLLED_SYNTHETIC,2565594.510000,2285165.870000,115723.690000,1135167.620000,0.000000,0.000000,0.000000,106647.505000,225059.413333,507,2,4738231.950000,157819.960000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2026-05-29,2,83,61.000000,1.000000,0
SME000069,Synthetic SME 000069,RM008,Marmara,Hospitality,SMALL,SOLE_PROPRIETOR,2023-01-03,43,122423932.950000,13,False,False,56.180000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.094398,R06,15,1,2027-01-25,NONE,True,False,CONTROLLED_SYNTHETIC,72371933.230000,61998784.320000,34790107.320000,2892550.960000,0.000000,0.000000,0.000000,2646685.543333,6786474.711667,463,1,2521648.930000,96599.430000,BUSINESS_CREDIT_CARD,2026-07-29,4,22,17.310000,0.058851,0
SME000070,Synthetic SME 000070,RM041,Marmara,Construction,SMALL,JOINT_STOCK,2024-02-16,30,28339160.730000,39,False,False,93.810000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.065701,R04,15,1,2026-04-11,NONE,True,True,CONTROLLED_SYNTHETIC,15950563.180000,14747127.190000,692597.040000,8536477.040000,0.000000,0.000000,0.000000,590328.296667,1268918.810000,918,3,35607491.630000,1052613.130000,CASH_MANAGEMENT|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2025-11-04,1,289,54.640000,1.000000,131
SME000071,Synthetic SME 000071,RM017,Aegean,Technology,SMALL,LIMITED,2016-01-12,127,46120862.190000,49,False,True,54.880000,True,BRANCH,DERIVED_ANALYTICS,0.050018,R04,0,1,2026-08-31,NONE,True,True,CONTROLLED_SYNTHETIC,24409563.240000,20737259.560000,1019366.990000,9751957.080000,0.000000,5576649.550000,2583074.350000,845443.691667,2168160.365000,496,3,50662935.260000,2223534.850000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-06-29,5,52,67.500000,1.000000,0
SME000072,Synthetic SME 000072,RM036,Marmara,Manufacturing,MICRO,LIMITED,2024-11-03,21,9538333.060000,5,False,False,56.540000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.028341,R03,15,1,2025-12-03,NONE,True,True,CONTROLLED_SYNTHETIC,4734480.660000,4237360.600000,213925.770000,1037021.920000,0.000000,0.000000,0.000000,163484.386667,443336.498333,483,2,9807548.380000,320315.490000,CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-07-21,6,30,46.000000,1.000000,260
SME000073,Synthetic SME 000073,RM008,Marmara,Hospitality,MICRO,LIMITED,2024-07-05,25,9252603.720000,2,False,False,64.650000,True,RM_CALL,DERIVED_ANALYTICS,0.094347,R06,0,1,2026-02-03,NONE,True,True,CONTROLLED_SYNTHETIC,5056652.640000,4686152.430000,2365208.460000,434386.210000,0.000000,0.000000,0.000000,196497.303333,497932.816667,530,2,427203.700000,7838.010000,BUSINESS_CREDIT_CARD|TERM_DEPOSIT,2025-10-23,1,301,20.250000,0.131918,198
SME000074,Synthetic SME 000074,RM019,Aegean,Manufacturing,MEDIUM,JOINT_STOCK,2023-04-13,40,107649516.890000,239,True,True,71.280000,True,RM_CALL,DERIVED_ANALYTICS,0.002000,R02,30,2,2026-02-04,NONE,True,True,CONTROLLED_SYNTHETIC,62958000.950000,57978241.750000,2860661.900000,53069889.750000,9801799.300000,16926061.650000,15709871.970000,1881993.221667,5807477.776667,725,6,292085039.880000,5653757.490000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT|TRADE_FINANCE,2026-07-22,5,29,76.520000,1.000000,197
SME000075,Synthetic SME 000075,RM002,Marmara,Agriculture,MICRO,SOLE_PROPRIETOR,2024-11-17,21,4998084.450000,5,False,False,60.770000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.060730,R04,30,2,2026-12-18,NONE,True,True,CONTROLLED_SYNTHETIC,2777337.990000,2407718.900000,127726.540000,1214802.400000,0.000000,0.000000,0.000000,116885.070000,298357.478333,507,1,943367.290000,29247.760000,WORKING_CAPITAL_LOAN,2026-06-07,5,74,16.780000,0.539274,0
SME000076,Synthetic SME 000076,RM047,Central Anatolia,Hospitality,SMALL,LIMITED,2017-11-08,105,35396969.640000,20,True,False,40.640000,True,BRANCH,DERIVED_ANALYTICS,0.030263,R03,0,1,2027-05-20,NONE,True,True,CONTROLLED_SYNTHETIC,19899517.980000,18742810.470000,11123193.840000,3627428.050000,5929240.270000,0.000000,3386051.140000,870761.231667,1940493.895000,328,1,959148.200000,12281.660000,TERM_DEPOSIT,2025-12-07,1,256,27.260000,0.077420,0
SME000077,Synthetic SME 000077,RM012,Central Anatolia,Healthcare,SMALL,LIMITED,2020-02-26,77,34136921.410000,27,False,False,54.000000,True,RM_CALL,DERIVED_ANALYTICS,0.024558,R03,0,1,2027-08-07,NONE,True,False,CONTROLLED_SYNTHETIC,19001520.930000,17311758.430000,9941890.140000,6108115.610000,0.000000,0.000000,0.000000,814136.758333,2188925.000000,393,3,47239406.240000,1936675.030000,CASH_MANAGEMENT|PAYROLL_SERVICES|TRADE_FINANCE,2025-12-28,2,235,65.830000,1.000000,0
SME000078,Synthetic SME 000078,RM022,Central Anatolia,Construction,MEDIUM,JOINT_STOCK,2023-06-22,37,133506672.630000,75,False,False,16.620000,True,RM_CALL,DERIVED_ANALYTICS,0.067508,R04,5,1,2026-09-25,NONE,True,True,CONTROLLED_SYNTHETIC,77226274.050000,71256493.400000,3880208.490000,14870878.250000,0.000000,0.000000,0.000000,2738625.726667,4749498.245000,139,2,2770778.870000,73313.460000,BUSINESS_CREDIT_CARD|TERM_DEPOSIT,2026-08-18,6,2,22.390000,0.059297,0
SME000079,Synthetic SME 000079,RM015,Marmara,Technology,MICRO,LIMITED,2022-03-15,53,6754104.090000,7,False,False,34.140000,True,RM_CALL,DERIVED_ANALYTICS,0.060566,R04,0,1,2026-06-27,NONE,True,True,CONTROLLED_SYNTHETIC,3684269.030000,3049483.370000,251805.010000,1495561.750000,0.000000,0.000000,0.000000,122724.288333,366495.631667,387,3,6940191.910000,149245.470000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-05-30,1,82,60.120000,1.000000,54
SME000080,Synthetic SME 000080,RM041,Marmara,Technology,SMALL,SOLE_PROPRIETOR,2015-05-28,134,31975254.310000,41,False,True,48.310000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.017424,R02,0,1,2026-07-31,NONE,True,True,CONTROLLED_SYNTHETIC,16383061.550000,13184581.340000,566898.930000,9179436.570000,0.000000,3700346.590000,1964599.480000,607022.220000,1720393.483333,383,5,32451499.380000,1136048.170000,BUSINESS_CREDIT_CARD|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-03-16,4,157,80.500000,1.000000,20
SME000081,Synthetic SME 000081,RM023,Black Sea,Hospitality,MEDIUM,LIMITED,2025-03-13,17,99285993.880000,178,True,True,56.190000,True,RM_CALL,DERIVED_ANALYTICS,0.017051,R02,0,1,2026-02-20,NONE,True,True,CONTROLLED_SYNTHETIC,52046538.220000,45522751.310000,27929442.360000,37739588.720000,14032284.810000,12920975.560000,14331494.160000,2073503.920000,5040816.988333,522,4,188978084.090000,5612646.790000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-07-27,5,24,58.050000,1.000000,181
SME000082,Synthetic SME 000082,RM033,Mediterranean,Hospitality,MICRO,SOLE_PROPRIETOR,2025-10-30,9,14380098.700000,3,False,False,29.900000,True,RM_CALL,DERIVED_ANALYTICS,0.045743,R04,0,1,2027-01-07,NONE,True,True,CONTROLLED_SYNTHETIC,8123793.730000,6771283.860000,4206454.830000,687784.840000,0.000000,0.000000,0.000000,295948.683333,795051.165000,279,3,26034129.560000,655162.640000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING,2026-04-19,1,123,49.640000,1.000000,0
SME000083,Synthetic SME 000083,RM040,Black Sea,Hospitality,MICRO,SOLE_PROPRIETOR,2018-02-04,102,9236082.390000,3,True,True,36.470000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.054054,R04,30,2,2026-05-14,NONE,True,True,CONTROLLED_SYNTHETIC,5197890.720000,4497936.190000,3062063.320000,641014.300000,1469586.090000,1425742.520000,1366939.870000,168054.001667,513624.141667,355,0,0.000000,0.000000,,2026-05-15,2,97,20.000000,0.000000,98
SME000084,Synthetic SME 000084,RM033,Mediterranean,Manufacturing,MICRO,LIMITED,2024-04-01,28,9037058.920000,6,True,True,93.240000,True,BRANCH,DERIVED_ANALYTICS,0.020867,R02,0,1,2027-04-15,NONE,True,True,CONTROLLED_SYNTHETIC,5195393.230000,4705434.420000,301934.140000,1273122.460000,1386391.710000,1196238.790000,1611812.470000,196856.121667,433438.231667,858,1,6652742.440000,291281.120000,FX_RISK_MANAGEMENT,2026-06-05,6,76,33.780000,1.000000,0
SME000085,Synthetic SME 000085,RM041,Marmara,Retail Trade,MEDIUM,JOINT_STOCK,2019-08-01,84,212874758.020000,145,True,False,87.060000,True,RM_CALL,DERIVED_ANALYTICS,0.023468,R03,0,1,2027-03-02,NONE,True,True,CONTROLLED_SYNTHETIC,109906305.130000,89764596.350000,50030608.530000,29375432.790000,30731149.610000,0.000000,17304876.700000,3473581.830000,10702199.715000,804,3,217798040.800000,3957763.100000,PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-04-09,3,133,67.500000,1.000000,0
SME000086,Synthetic SME 000086,RM008,Marmara,Retail Trade,SMALL,LIMITED,2022-06-21,49,17272229.430000,18,False,True,29.690000,True,RM_CALL,DERIVED_ANALYTICS,0.070990,R05,0,1,2026-09-11,NONE,True,True,CONTROLLED_SYNTHETIC,10274344.870000,9275913.820000,4504253.880000,3144015.790000,0.000000,2880899.590000,1595886.030000,341493.676667,792672.270000,251,1,2383503.880000,80039.340000,TRADE_FINANCE,2026-08-13,3,7,22.030000,0.394275,0
SME000087,Synthetic SME 000087,RM017,Aegean,Healthcare,SMALL,LIMITED,2016-08-11,120,18314170.060000,27,False,True,90.820000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.031287,R03,30,2,2027-04-28,NONE,True,True,CONTROLLED_SYNTHETIC,9743625.970000,9788002.930000,5661957.220000,5485795.700000,0.000000,3282562.550000,1920627.610000,362956.028333,999619.395000,717,3,17163246.620000,589647.170000,BUSINESS_CREDIT_CARD|PAYROLL_SERVICES|TRADE_FINANCE,2026-06-08,3,73,65.740000,1.000000,0
SME000088,Synthetic SME 000088,RM009,Marmara,Hospitality,SMALL,JOINT_STOCK,2022-09-04,47,32381795.820000,49,False,False,95.860000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.043585,R03,0,1,2027-03-24,NONE,True,True,CONTROLLED_SYNTHETIC,16415545.960000,14407374.660000,8451538.600000,11827077.130000,0.000000,0.000000,0.000000,635148.648333,1842519.026667,970,3,18306379.130000,352632.660000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2026-04-24,5,118,46.520000,1.000000,0
SME000089,Synthetic SME 000089,RM031,Black Sea,Healthcare,SMALL,LIMITED,2020-07-28,72,26415211.180000,27,True,False,90.970000,True,RM_CALL,DERIVED_ANALYTICS,0.012293,R02,0,1,2026-01-02,NONE,True,True,CONTROLLED_SYNTHETIC,14401447.850000,12713407.900000,7670970.300000,5908932.390000,4579841.740000,0.000000,2938268.860000,350955.018333,1204942.720000,927,2,17657351.530000,584728.280000,PAYROLL_SERVICES|WORKING_CAPITAL_LOAN,2026-08-13,3,7,48.860000,1.000000,230
SME000090,Synthetic SME 000090,RM008,Marmara,Agriculture,SMALL,LIMITED,2015-04-04,136,18384668.510000,37,False,False,72.460000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.025212,R03,0,1,2026-04-04,LOW,False,True,CONTROLLED_SYNTHETIC,10533200.370000,9953537.810000,326523.030000,7774398.980000,0.000000,0.000000,0.000000,285152.186667,939937.976667,742,4,39428951.440000,1041330.190000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT|PAYROLL_SERVICES|TRADE_FINANCE,2026-03-01,2,172,74.000000,1.000000,138
SME000091,Synthetic SME 000091,RM029,Marmara,Hospitality,SMALL,LIMITED,2016-06-27,121,27154796.620000,42,False,True,27.980000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.046122,R04,0,1,2026-08-24,LOW,True,True,CONTROLLED_SYNTHETIC,15040027.800000,13955644.710000,7179081.560000,8128663.680000,0.000000,2951831.510000,1459256.540000,622978.221667,1912853.683333,260,2,31101574.500000,1468219.750000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2025-12-20,6,243,61.000000,1.000000,0
SME000092,Synthetic SME 000092,RM041,Marmara,Transportation,SMALL,LIMITED,2025-01-14,19,94377321.840000,11,False,True,61.480000,True,BRANCH,DERIVED_ANALYTICS,0.007876,R02,0,1,2026-12-31,MEDIUM,True,False,CONTROLLED_SYNTHETIC,50301772.480000,45467624.620000,1765968.940000,2222066.820000,0.000000,11663457.380000,7614471.600000,2462623.138333,4286422.346667,520,2,109974624.730000,2006427.090000,CASH_MANAGEMENT|WORKING_CAPITAL_LOAN,2026-07-21,2,30,45.520000,1.000000,0
SME000093,Synthetic SME 000093,RM035,Central Anatolia,Retail Trade,MICRO,JOINT_STOCK,2024-05-30,26,9428098.590000,3,False,False,53.630000,True,BRANCH,DERIVED_ANALYTICS,0.046888,R04,0,1,2027-03-07,NONE,False,True,CONTROLLED_SYNTHETIC,4931572.610000,4403924.300000,2421677.960000,675201.830000,0.000000,0.000000,0.000000,118621.686667,572174.836667,479,1,4414966.680000,216878.410000,POS_MERCHANT_ACQUIRING,2026-05-21,4,91,25.800000,1.000000,0
SME000094,Synthetic SME 000094,RM010,Central Anatolia,Healthcare,MEDIUM,LIMITED,2019-11-12,81,102371399.980000,165,False,False,35.460000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.003807,R02,0,1,2026-07-12,NONE,True,True,CONTROLLED_SYNTHETIC,60001954.820000,50867639.800000,33910151.640000,37750277.080000,0.000000,0.000000,0.000000,2020246.233333,5192717.510000,358,3,77379319.860000,3046313.140000,FX_RISK_MANAGEMENT|PAYROLL_SERVICES|WORKING_CAPITAL_LOAN,2025-09-30,2,324,59.950000,1.000000,39
SME000095,Synthetic SME 000095,RM043,Mediterranean,Technology,MICRO,LIMITED,2025-11-01,9,4391537.450000,9,False,True,51.790000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.040172,R03,0,1,2027-05-30,LOW,True,True,CONTROLLED_SYNTHETIC,2312760.450000,1911228.570000,125277.340000,1900708.900000,0.000000,545410.650000,331346.530000,102937.046667,192333.150000,507,4,9078872.110000,259535.320000,CASH_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT|WORKING_CAPITAL_LOAN,2026-07-03,3,48,56.140000,1.000000,0
SME000096,Synthetic SME 000096,RM035,Central Anatolia,Hospitality,MICRO,LIMITED,2020-03-26,76,6437811.700000,2,False,False,24.410000,True,RM_CALL,DERIVED_ANALYTICS,0.052887,R04,0,1,2026-11-24,NONE,True,True,CONTROLLED_SYNTHETIC,3581044.990000,3244823.250000,2001435.000000,391823.460000,0.000000,0.000000,0.000000,118384.346667,373621.451667,225,0,0.000000,0.000000,,2026-03-21,4,152,18.100000,0.000000,0
