candidate_id,customer_id,rm_id,product_code,need_signal,relationship_gap,wallet_share_proxy,digital_engagement_score,relationship_tenure_months,annual_turnover_try,employees,pd_12m,days_past_due,kyc_overdue_days,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,contact_permission,exporter_flag,importer_flag,size_band,sector,region,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,days_since_interaction,data_class,treatment_flag,propensity_probability,predicted_contact_uplift,reason_1,reason_2,reason_3,estimated_product_notional_try,gross_income_if_activated_try,funding_cost_if_activated_try,expected_loss_if_activated_try,allocated_capital_try,capital_charge_if_activated_try,servicing_cost_if_activated_try,risk_adjusted_profit_if_activated_try,raroc_if_activated,expected_incremental_profit_try,profitability_percentile,suppression_reason,eligible_flag,opportunity_score,policy_threshold_pass,recommendation_status,human_review_required,conversation_prompt,product_label,customer_rank_within_rm,monthly_contact_capacity,capacity_allocated_flag,work_status,task_id,task_sla_days,final_decision_owner,automated_sale_flag
OPP0006693,SME000151,RM044,PAYROLL_SERVICES,0.684244,0.875000,0.578743,31.960000,94,15182723.100000,39,0.045070,5,0,NONE,True,True,True,True,False,SMALL,Healthcare,Eastern,8088014.860000,7459297.380000,3189171.820000,7172207.010000,2233018.350000,0.000000,1385414.660000,249571.881667,616259.476667,69,DERIVED_ANALYTICS,1,0.426034,0.138888,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,14344414.020000,172132.970000,43033.240000,0.000000,34426.590000,6196.790000,3051.660000,119851.280000,3.481358,16225.960000,0.959636,,True,67.210000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,4.000000,50,True,CONTACT_DUE,TASK000031,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008845,SME000158,RM008,CASH_MANAGEMENT,0.515781,0.625000,1.000000,73.620000,70,18956895.420000,15,0.056306,0,129,NONE,True,True,True,False,False,SMALL,Manufacturing,Marmara,10568334.260000,9146640.070000,422750.360000,3029825.220000,0.000000,0.000000,0.000000,290125.363333,1073068.223333,134,DERIVED_ANALYTICS,1,0.284827,0.100321,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,18293280.140000,201226.080000,54879.840000,0.000000,43903.870000,7902.700000,3643.990000,134799.550000,3.070334,13103.240000,0.948696,,True,52.820000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,25.000000,69,True,CONTACT_DUE,TASK000032,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008851,SME000168,RM042,CASH_MANAGEMENT,0.583532,0.750000,1.000000,89.440000,12,18060712.470000,26,0.043457,0,58,NONE,True,True,True,False,False,SMALL,Healthcare,Mediterranean,9963097.370000,8699130.270000,4653462.490000,5643961.850000,0.000000,0.000000,0.000000,426134.130000,1218915.171667,157,DERIVED_ANALYTICS,1,0.355218,0.113976,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,17398260.540000,191380.870000,52194.780000,0.000000,41755.830000,7516.050000,3509.740000,128160.300000,3.069279,14187.210000,0.952576,,True,59.110000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,3.000000,49,True,CONTACT_DUE,TASK000033,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002280,SME000169,RM047,POS_MERCHANT_ACQUIRING,0.525158,0.625000,1.000000,57.640000,41,15395001.030000,8,0.040533,0,0,NONE,True,True,True,True,False,MICRO,Healthcare,Central Anatolia,7971426.660000,7370418.040000,4286044.250000,1673404.000000,2250190.540000,0.000000,1057875.480000,281517.953333,746902.336667,28,DERIVED_ANALYTICS,1,0.295932,0.119651,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,8572088.500000,111437.150000,25716.270000,0.000000,51432.530000,9257.860000,2185.810000,74277.210000,1.444168,8467.340000,0.925146,,True,54.690000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,12.000000,67,True,CONTACT_DUE,TASK000034,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002281,SME000170,RM017,POS_MERCHANT_ACQUIRING,0.532299,0.625000,1.000000,54.570000,66,151585394.140000,124,0.026875,0,0,NONE,True,True,True,True,True,MEDIUM,Hospitality,Aegean,79040911.300000,73463896.890000,34885062.450000,25778337.710000,19249073.450000,19054058.350000,21098670.000000,2870934.375000,8588642.793333,4,DERIVED_ANALYTICS,1,0.303735,0.088747,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,69770124.900000,907011.620000,209310.370000,0.000000,418620.750000,75351.740000,11365.520000,610983.990000,1.459517,53803.060000,0.992779,,True,53.540000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,11.000000,60,True,CONTACT_DUE,TASK000035,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006703,SME000173,RM009,PAYROLL_SERVICES,0.860398,1.000000,0.000000,54.880000,53,130910452.590000,227,0.041076,0,0,NONE,True,True,True,True,True,MEDIUM,Healthcare,Marmara,73307477.340000,61592214.550000,35730662.400000,48796908.130000,21435291.760000,16488451.310000,19943052.930000,3153844.608333,5147687.811667,81,DERIVED_ANALYTICS,1,0.607968,0.101750,CROSS_BORDER_ACTIVITY,STRONG_PRODUCT_NEED_SIGNAL,MATERIAL_BUSINESS_SCALE,97593816.260000,1171125.800000,292781.450000,0.000000,234225.160000,42160.530000,15539.070000,820644.750000,3.503658,83080.230000,0.997359,,True,75.490000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,1.000000,69,True,CONTACT_DUE,TASK000036,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006713,SME000187,RM012,PAYROLL_SERVICES,0.591504,0.875000,1.000000,33.520000,130,26896347.720000,41,0.024245,0,0,NONE,True,False,True,False,False,SMALL,Hospitality,Central Anatolia,12993557.160000,11461007.760000,6666465.570000,8813012.250000,0.000000,0.000000,0.000000,496436.445000,1743327.961667,10,DERIVED_ANALYTICS,1,0.350323,0.049799,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,17626024.500000,211512.290000,52878.070000,0.000000,42302.460000,7614.440000,3543.900000,147475.880000,3.486225,6924.160000,0.913990,,True,53.910000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,17.000000,50,True,CONTACT_DUE,TASK000037,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002296,SME000188,RM035,POS_MERCHANT_ACQUIRING,0.536141,0.500000,1.000000,91.960000,58,12612493.440000,2,0.036198,0,0,NONE,True,True,True,False,False,MICRO,Hospitality,Central Anatolia,7285504.650000,6234678.240000,3354734.400000,459846.290000,0.000000,0.000000,0.000000,289131.338333,815270.578333,93,DERIVED_ANALYTICS,1,0.366282,0.086010,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,6709468.800000,87223.090000,20128.410000,0.000000,40256.810000,7246.230000,1906.420000,57942.030000,1.439310,4563.580000,0.888742,,True,52.250000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,17.000000,59,True,CONTACT_DUE,TASK000038,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008864,SME000189,RM008,CASH_MANAGEMENT,0.563526,0.875000,0.053131,93.360000,80,12190993.450000,8,0.038984,0,0,NONE,True,False,True,False,True,MICRO,Agriculture,Marmara,6729573.810000,6102782.690000,372724.880000,1903014.820000,0.000000,1542268.440000,855004.130000,230229.150000,347921.086667,93,DERIVED_ANALYTICS,1,0.375552,0.061602,CROSS_BORDER_ACTIVITY,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,12205565.380000,134261.220000,36616.700000,0.000000,29293.360000,5272.800000,2730.830000,89640.890000,3.060110,5102.080000,0.895182,,True,54.820000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,16.000000,69,True,CONTACT_DUE,TASK000039,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002299,SME000191,RM045,POS_MERCHANT_ACQUIRING,0.528507,0.750000,0.750682,64.770000,134,11419807.000000,3,0.020645,15,0,NONE,True,True,True,False,False,MICRO,Retail Trade,Aegean,5545314.150000,5097760.930000,2974236.650000,636382.160000,0.000000,0.000000,0.000000,186286.775000,593654.005000,37,DERIVED_ANALYTICS,1,0.364321,0.115859,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,5948473.300000,77330.150000,17845.420000,0.000000,35690.840000,6424.350000,1792.270000,51268.110000,1.436450,5519.850000,0.900410,,True,57.420000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,13.000000,46,True,CONTACT_DUE,TASK000040,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008869,SME000197,RM047,CASH_MANAGEMENT,0.786344,0.875000,0.068421,56.490000,121,181263349.850000,229,0.022645,0,0,LOW,True,True,True,False,False,MEDIUM,Healthcare,Central Anatolia,98524487.060000,87966012.590000,53487998.420000,39416408.200000,0.000000,0.000000,0.000000,4288914.628333,9324120.753333,113,DERIVED_ANALYTICS,1,0.628267,0.043917,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,175932025.180000,1935252.280000,527796.080000,0.000000,422236.860000,76002.630000,27289.800000,1304163.770000,3.088702,56854.780000,0.993695,,True,67.990000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,3.000000,67,True,CONTACT_DUE,TASK000041,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002307,SME000199,RM039,POS_MERCHANT_ACQUIRING,0.525908,1.000000,0.000000,61.400000,133,27639869.580000,10,0.028624,0,0,NONE,True,True,True,False,True,SMALL,Hospitality,Eastern,15725641.450000,13834437.260000,7825437.320000,2145576.660000,0.000000,2965907.680000,1673929.020000,656359.538333,1462018.496667,270,DERIVED_ANALYTICS,1,0.368316,0.079545,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,15650874.640000,203461.370000,46952.620000,0.000000,93905.250000,16902.940000,3247.630000,136358.180000,1.452083,10426.660000,0.937002,,True,57.380000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,5.000000,47,True,CONTACT_DUE,TASK000042,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008872,SME000200,RM015,CASH_MANAGEMENT,0.615105,0.875000,0.018857,83.420000,71,31204546.330000,14,0.031600,0,119,NONE,True,False,True,False,False,SMALL,Professional Services,Marmara,17562312.630000,15555258.540000,1463673.260000,3047982.710000,0.000000,0.000000,0.000000,687259.625000,2325862.415000,28,DERIVED_ANALYTICS,1,0.422895,0.070664,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,31110517.080000,342215.690000,93331.550000,0.000000,74665.240000,13439.740000,5566.580000,229877.820000,3.078780,15824.080000,0.958235,,True,59.420000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,11.000000,66,True,CONTACT_DUE,TASK000043,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002310,SME000202,RM009,POS_MERCHANT_ACQUIRING,0.555529,0.875000,1.000000,48.530000,93,32138467.560000,49,0.015623,0,0,NONE,True,True,True,False,False,SMALL,Healthcare,Marmara,18022329.770000,16382191.790000,10341684.580000,8593197.450000,0.000000,0.000000,0.000000,706499.970000,1390843.505000,26,DERIVED_ANALYTICS,1,0.358669,0.098741,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,20683369.160000,268883.800000,62050.110000,0.000000,124100.210000,22338.040000,4002.510000,180493.140000,1.454414,17402.120000,0.962546,,True,58.660000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,21.000000,69,True,CONTACT_DUE,TASK000044,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006735,SME000218,RM034,PAYROLL_SERVICES,0.640526,0.875000,0.783574,43.490000,38,20498291.940000,47,0.012549,0,60,NONE,True,True,True,True,True,SMALL,Retail Trade,Aegean,11158306.940000,10037151.030000,5301754.770000,8574007.210000,3659996.240000,2716405.010000,2795393.910000,413330.113333,725533.371667,210,DERIVED_ANALYTICS,1,0.295060,0.144595,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,17148014.420000,205776.170000,51444.040000,0.000000,41155.230000,7407.940000,3472.200000,143451.990000,3.485632,20322.390000,0.967773,,True,62.720000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,6.000000,61,True,CONTACT_DUE,TASK000045,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008886,SME000223,RM004,CASH_MANAGEMENT,0.526697,0.750000,1.000000,87.170000,96,11164838.610000,5,0.046886,5,0,NONE,True,True,True,False,False,MICRO,Healthcare,Central Anatolia,6172675.090000,5509575.590000,3477949.940000,1031849.070000,0.000000,0.000000,0.000000,269762.535000,657324.396667,34,DERIVED_ANALYTICS,1,0.387088,0.105824,ESTABLISHED_RELATIONSHIP,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,11019151.180000,121210.660000,33057.450000,0.000000,26445.960000,4760.270000,2552.870000,80840.070000,3.056802,8134.860000,0.923421,,True,57.620000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,7.000000,59,True,CONTACT_DUE,TASK000046,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006741,SME000229,RM048,PAYROLL_SERVICES,0.943329,0.750000,0.149413,47.480000,109,40411103.710000,244,0.016418,5,0,NONE,True,True,True,False,False,MEDIUM,Transportation,Eastern,20536092.540000,17439888.360000,724267.410000,50721089.590000,0.000000,0.000000,0.000000,567746.860000,2712292.858333,14,DERIVED_ANALYTICS,1,0.743151,0.013329,ESTABLISHED_RELATIONSHIP,STRONG_PRODUCT_NEED_SIGNAL,LOWER_CREDIT_RISK_SIGNAL,101442179.180000,1217306.150000,304326.540000,0.000000,243461.230000,43823.020000,16116.330000,853040.260000,3.503803,10949.850000,0.939049,,True,70.140000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,3.000000,64,True,CONTACT_DUE,TASK000047,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008890,SME000231,RM032,CASH_MANAGEMENT,0.764974,0.625000,1.000000,50.320000,100,189372612.550000,93,0.007439,0,0,NONE,True,True,True,True,False,MEDIUM,Professional Services,Aegean,103607668.810000,89894048.810000,6334829.740000,19469838.810000,24733049.130000,0.000000,14017604.060000,2543246.270000,12099799.073333,107,DERIVED_ANALYTICS,1,0.572117,0.061726,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,179788097.620000,1977669.070000,539364.290000,0.000000,431491.430000,77668.460000,27868.210000,1332768.110000,3.088748,81846.990000,0.997144,,True,64.890000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,4.000000,50,True,CONTACT_DUE,TASK000048,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008891,SME000232,RM032,CASH_MANAGEMENT,0.775428,0.625000,1.000000,51.180000,8,202448961.850000,162,0.076232,15,24,LOW,True,True,True,True,False,MEDIUM,Construction,Aegean,114497736.480000,99831667.790000,4595994.530000,37245408.880000,35013215.830000,0.000000,17703412.090000,4053796.740000,12640228.325000,2,DERIVED_ANALYTICS,1,0.426916,0.082639,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,STRONG_PRODUCT_NEED_SIGNAL,199663335.580000,2196296.690000,598990.010000,0.000000,479192.010000,86254.560000,30849.500000,1480202.620000,3.088955,121901.950000,0.999353,,True,62.400000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,6.000000,50,True,CONTACT_DUE,TASK000049,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002328,SME000233,RM041,POS_MERCHANT_ACQUIRING,0.560664,0.750000,1.000000,78.300000,87,15295351.090000,9,0.023006,0,0,NONE,True,True,True,False,False,MICRO,Healthcare,Marmara,7806844.100000,6880221.380000,4131366.260000,1824267.710000,0.000000,0.000000,0.000000,297000.986667,524893.903333,17,DERIVED_ANALYTICS,1,0.421479,0.109857,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,HIGH_DIGITAL_ENGAGEMENT,8262732.520000,107415.520000,24788.200000,0.000000,49576.400000,8923.750000,2139.410000,71564.160000,1.443513,7441.800000,0.918571,,True,59.740000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,14.000000,55,True,CONTACT_DUE,TASK000050,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008893,SME000236,RM046,CASH_MANAGEMENT,0.689143,0.625000,0.845475,43.980000,133,142928185.760000,168,0.056234,0,0,NONE,True,True,True,False,True,MEDIUM,Manufacturing,Mediterranean,88319779.950000,75556294.290000,5997785.640000,41311838.920000,0.000000,18197924.760000,13001037.330000,4070961.621667,4525893.340000,64,DERIVED_ANALYTICS,1,0.464916,0.019121,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,MATERIAL_BUSINESS_SCALE,151112588.580000,1662238.470000,453337.770000,0.000000,362670.210000,65280.640000,23566.890000,1120053.170000,3.088352,20996.900000,0.969390,,True,55.460000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,8.000000,63,True,CONTACT_DUE,TASK000051,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006750,SME000239,RM010,PAYROLL_SERVICES,0.981624,0.625000,1.000000,66.250000,76,118887305.150000,243,0.058187,0,0,NONE,True,True,True,False,True,MEDIUM,Transportation,Central Anatolia,58934345.950000,49477204.900000,3329288.050000,51699330.650000,0.000000,10351761.230000,6600601.310000,2155710.035000,6028422.020000,10,DERIVED_ANALYTICS,1,0.756025,0.016939,CROSS_BORDER_ACTIVITY,STRONG_PRODUCT_NEED_SIGNAL,ESTABLISHED_RELATIONSHIP,103398661.300000,1240783.940000,310195.980000,0.000000,248156.790000,44668.220000,16409.800000,869509.940000,3.503873,14308.960000,0.953007,,True,70.720000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,2.000000,58,True,CONTACT_DUE,TASK000052,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002334,SME000241,RM002,POS_MERCHANT_ACQUIRING,0.544665,1.000000,0.000000,54.230000,50,46723300.790000,43,0.029309,0,0,NONE,True,True,True,False,False,SMALL,Healthcare,Marmara,24698226.680000,22079230.580000,12868793.390000,8090421.940000,0.000000,0.000000,0.000000,901208.196667,2017251.145000,5,DERIVED_ANALYTICS,1,0.314958,0.094019,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,ESTABLISHED_RELATIONSHIP,25737586.780000,334588.630000,77212.760000,0.000000,154425.520000,27796.590000,4760.640000,224818.640000,1.455839,20717.190000,0.968474,,True,57.960000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,15.000000,57,True,CONTACT_DUE,TASK000053,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008906,SME000254,RM006,CASH_MANAGEMENT,0.618207,0.875000,1.000000,53.210000,60,85180087.070000,184,0.013852,60,0,NONE,True,True,True,True,True,MEDIUM,Healthcare,Aegean,49780437.100000,43114424.680000,27073335.280000,33831366.820000,10234839.390000,11550483.500000,9773512.440000,1709597.406667,3215010.051667,17,DERIVED_ANALYTICS,1,0.381715,0.123628,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,MATERIAL_BUSINESS_SCALE,86228849.360000,948517.340000,258686.550000,0.000000,206949.240000,37250.860000,13834.330000,638745.600000,3.086484,78547.150000,0.996713,,True,63.630000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,4.000000,63,True,CONTACT_DUE,TASK000054,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0006764,SME000256,RM026,PAYROLL_SERVICES,0.614351,0.875000,1.000000,83.070000,66,23315303.350000,44,0.044817,15,180,NONE,True,True,True,False,False,SMALL,Retail Trade,Black Sea,12963754.390000,11953693.600000,6516412.770000,9673347.020000,0.000000,0.000000,0.000000,425718.721667,922672.191667,87,DERIVED_ANALYTICS,1,0.388920,0.057916,HIGH_DIGITAL_ENGAGEMENT,ESTABLISHED_RELATIONSHIP,LOWER_CREDIT_RISK_SIGNAL,19346694.040000,232160.330000,58040.080000,0.000000,46432.070000,8357.770000,3802.000000,161960.480000,3.488117,8960.140000,0.928163,,True,56.630000,True,MEDIUM_PRIORITY,False,Discuss payroll automation and employee banking needs.,Payroll Services,1.000000,60,True,CONTACT_DUE,TASK000055,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0002352,SME000266,RM009,POS_MERCHANT_ACQUIRING,0.595782,0.500000,1.000000,66.320000,46,40626109.860000,36,0.079040,0,0,NONE,True,True,True,False,False,SMALL,Hospitality,Marmara,24261137.400000,20243616.970000,13803989.150000,6468252.250000,0.000000,0.000000,0.000000,846403.391667,2488260.246667,12,DERIVED_ANALYTICS,1,0.325031,0.082498,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,LOWER_CREDIT_RISK_SIGNAL,27607978.300000,358903.720000,82823.930000,0.000000,165647.870000,29816.620000,5041.200000,241221.970000,1.456233,19480.320000,0.965671,,True,53.320000,True,MEDIUM_PRIORITY,False,"Discuss merchant collections, settlement speed and acquiring economics.",POS & Merchant Acquiring,33.000000,69,True,CONTACT_DUE,TASK000056,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008923,SME000278,RM009,CASH_MANAGEMENT,0.561734,0.875000,0.430037,77.310000,89,24857254.750000,11,0.022664,60,0,NONE,True,True,True,True,False,SMALL,Hospitality,Marmara,13825838.110000,12662419.160000,5765972.510000,2478619.010000,3630350.480000,0.000000,1977100.870000,570410.525000,1187544.241667,117,DERIVED_ANALYTICS,1,0.358202,0.134915,ESTABLISHED_RELATIONSHIP,CROSS_BORDER_ACTIVITY,LOWER_CREDIT_RISK_SIGNAL,25324838.320000,278573.220000,75974.510000,0.000000,60779.610000,10940.330000,4698.730000,186959.650000,3.076026,24803.630000,0.974510,,True,62.250000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,15.000000,69,True,CONTACT_DUE,TASK000057,10,AUTHORISED_RELATIONSHIP_MANAGER,False
OPP0008924,SME000279,RM007,CASH_MANAGEMENT,0.615277,0.875000,0.000000,70.730000,130,51083952.730000,45,0.064678,0,0,LOW,True,True,True,False,False,SMALL,Construction,Central Anatolia,26707393.560000,24564260.050000,1061011.070000,10415431.000000,0.000000,0.000000,0.000000,1018327.870000,1687637.165000,107,DERIVED_ANALYTICS,1,0.437612,0.075515,ESTABLISHED_RELATIONSHIP,MATERIAL_BUSINESS_SCALE,HIGH_DIGITAL_ENGAGEMENT,49128520.100000,540413.720000,147385.560000,0.000000,117908.450000,21223.520000,8269.280000,363535.360000,3.083200,27032.390000,0.977258,,True,60.680000,True,MEDIUM_PRIORITY,False,"Review collections, payments and liquidity visibility.",Cash Management,10.000000,57,True,CONTACT_DUE,TASK000058,10,AUTHORISED_RELATIONSHIP_MANAGER,False
