interaction_id,customer_id,rm_id,interaction_date,channel,outcome,data_class
I0000263,SME000081,RM023,2025-09-12,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000264,SME000081,RM023,2026-04-30,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000265,SME000081,RM023,2026-03-31,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000266,SME000081,RM023,2026-07-27,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000267,SME000081,RM023,2025-09-09,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000268,SME000082,RM033,2026-04-19,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000269,SME000083,RM040,2025-10-29,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000270,SME000083,RM040,2026-05-15,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000271,SME000084,RM033,2025-09-06,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000272,SME000084,RM033,2025-10-22,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000273,SME000084,RM033,2026-06-05,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000274,SME000084,RM033,2026-04-18,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000275,SME000084,RM033,2025-11-22,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000276,SME000084,RM033,2026-04-25,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000277,SME000085,RM041,2025-11-25,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000278,SME000085,RM041,2026-04-09,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000279,SME000085,RM041,2026-03-31,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000280,SME000086,RM008,2026-03-28,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000281,SME000086,RM008,2026-08-13,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000282,SME000086,RM008,2026-07-07,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000283,SME000087,RM017,2025-12-18,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000284,SME000087,RM017,2026-06-08,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000285,SME000087,RM017,2025-12-26,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000286,SME000088,RM009,2025-09-23,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000287,SME000088,RM009,2026-02-17,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000288,SME000088,RM009,2025-10-02,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000289,SME000088,RM009,2026-04-24,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000290,SME000088,RM009,2025-08-25,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000291,SME000089,RM031,2026-08-13,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000292,SME000089,RM031,2026-06-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000293,SME000089,RM031,2026-01-09,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000294,SME000090,RM008,2026-03-01,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000295,SME000090,RM008,2026-01-29,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000296,SME000091,RM029,2025-10-19,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000297,SME000091,RM029,2025-12-20,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000298,SME000091,RM029,2025-12-08,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000299,SME000091,RM029,2025-09-25,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000300,SME000091,RM029,2025-09-15,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000301,SME000091,RM029,2025-09-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000302,SME000092,RM041,2026-04-19,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000303,SME000092,RM041,2026-07-21,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000304,SME000093,RM035,2026-05-21,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000305,SME000093,RM035,2025-10-24,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000306,SME000093,RM035,2025-08-30,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000307,SME000093,RM035,2026-05-12,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000308,SME000094,RM010,2025-09-30,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000309,SME000094,RM010,2025-09-08,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000310,SME000095,RM043,2026-01-20,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000311,SME000095,RM043,2026-07-03,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000312,SME000095,RM043,2026-06-25,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000313,SME000096,RM035,2026-01-10,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000314,SME000096,RM035,2026-01-23,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000315,SME000096,RM035,2026-03-21,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000316,SME000096,RM035,2025-12-25,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000317,SME000097,RM031,2026-04-20,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000318,SME000097,RM031,2026-04-15,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000319,SME000097,RM031,2025-12-24,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000320,SME000098,RM021,2025-11-09,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000321,SME000098,RM021,2026-01-05,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000322,SME000099,RM013,2026-07-05,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000323,SME000099,RM013,2026-03-13,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000324,SME000099,RM013,2026-07-31,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000325,SME000100,RM030,2025-10-24,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000326,SME000101,RM002,2026-01-21,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000327,SME000101,RM002,2026-02-28,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000328,SME000101,RM002,2025-11-12,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000329,SME000101,RM002,2025-09-29,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000330,SME000101,RM002,2025-09-30,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000331,SME000101,RM002,2026-06-06,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000332,SME000102,RM038,2025-10-21,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000333,SME000102,RM038,2026-01-05,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000334,SME000102,RM038,2026-01-01,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000335,SME000103,RM046,2025-10-24,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000336,SME000103,RM046,2026-01-07,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000337,SME000104,RM009,2025-12-10,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000338,SME000104,RM009,2026-04-26,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000339,SME000104,RM009,2026-08-16,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000340,SME000104,RM009,2025-11-24,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000341,SME000104,RM009,2026-07-16,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000342,SME000104,RM009,2026-01-01,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000343,SME000105,RM009,2026-06-26,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000344,SME000106,RM002,2026-03-27,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000345,SME000106,RM002,2026-05-28,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000346,SME000106,RM002,2025-12-04,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000347,SME000107,RM016,2026-04-08,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000348,SME000107,RM016,2026-04-03,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000349,SME000107,RM016,2026-01-11,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000350,SME000107,RM016,2026-03-05,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000351,SME000108,RM043,2025-10-17,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000352,SME000108,RM043,2026-07-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000353,SME000108,RM043,2025-09-08,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000354,SME000108,RM043,2026-02-11,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000355,SME000108,RM043,2026-03-26,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000356,SME000108,RM043,2026-01-23,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000357,SME000109,RM039,2025-12-23,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000358,SME000110,RM047,2026-05-30,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000359,SME000110,RM047,2025-09-25,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000360,SME000110,RM047,2026-08-02,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000361,SME000110,RM047,2025-09-12,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000362,SME000111,RM025,2026-01-17,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000363,SME000111,RM025,2025-11-13,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000364,SME000111,RM025,2025-11-25,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000365,SME000111,RM025,2025-10-29,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000366,SME000111,RM025,2025-11-27,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000367,SME000111,RM025,2026-06-28,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000368,SME000112,RM047,2026-07-25,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000369,SME000112,RM047,2025-09-25,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000370,SME000112,RM047,2026-06-14,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000371,SME000112,RM047,2026-03-11,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000372,SME000112,RM047,2026-04-15,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000373,SME000113,RM029,2025-10-01,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000374,SME000113,RM029,2026-04-12,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000375,SME000114,RM019,2025-11-25,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000376,SME000114,RM019,2026-05-30,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000377,SME000114,RM019,2026-03-08,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000378,SME000114,RM019,2026-02-18,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000379,SME000115,RM030,2026-04-03,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000380,SME000115,RM030,2025-11-27,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000381,SME000115,RM030,2025-09-29,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000382,SME000116,RM041,2026-07-18,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000383,SME000116,RM041,2026-01-03,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000384,SME000117,RM021,2026-02-06,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000385,SME000117,RM021,2026-01-03,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000386,SME000117,RM021,2025-08-24,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000387,SME000118,RM021,2025-12-08,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000388,SME000118,RM021,2025-12-23,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000389,SME000118,RM021,2026-06-02,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000390,SME000118,RM021,2025-12-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000391,SME000118,RM021,2026-06-19,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000392,SME000118,RM021,2026-05-29,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000393,SME000119,RM021,2025-10-02,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000394,SME000119,RM021,2026-02-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000395,SME000120,RM029,2026-05-12,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000396,SME000120,RM029,2026-04-12,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000397,SME000120,RM029,2026-05-28,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000398,SME000120,RM029,2025-08-27,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000399,SME000120,RM029,2026-04-03,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000400,SME000121,RM022,2025-10-23,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000401,SME000121,RM022,2026-03-15,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000402,SME000122,RM012,2025-12-23,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000403,SME000122,RM012,2025-12-24,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000404,SME000122,RM012,2025-11-15,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000405,SME000122,RM012,2026-04-18,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000406,SME000122,RM012,2026-05-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000407,SME000123,RM029,2025-12-28,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000408,SME000123,RM029,2026-05-06,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000409,SME000123,RM029,2026-02-04,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000410,SME000123,RM029,2026-02-01,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000411,SME000123,RM029,2025-12-20,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000412,SME000123,RM029,2026-01-01,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000413,SME000124,RM032,2025-11-26,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000414,SME000124,RM032,2026-06-26,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000415,SME000124,RM032,2026-01-16,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000416,SME000124,RM032,2025-10-23,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000417,SME000124,RM032,2026-07-06,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000418,SME000124,RM032,2026-02-05,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000419,SME000125,RM035,2026-04-28,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000420,SME000125,RM035,2026-03-27,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000421,SME000125,RM035,2025-09-03,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000422,SME000125,RM035,2025-12-30,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000423,SME000126,RM012,2025-10-16,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000424,SME000126,RM012,2025-09-29,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000425,SME000126,RM012,2026-07-08,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000426,SME000126,RM012,2026-04-10,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000427,SME000126,RM012,2026-08-19,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000428,SME000127,RM001,2026-05-22,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000429,SME000127,RM001,2025-08-30,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000430,SME000127,RM001,2026-06-17,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000431,SME000127,RM001,2026-02-28,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000432,SME000127,RM001,2026-02-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000433,SME000128,RM034,2026-08-11,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000434,SME000128,RM034,2026-04-27,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000435,SME000128,RM034,2025-11-09,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000436,SME000128,RM034,2026-03-27,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000437,SME000128,RM034,2026-06-15,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000438,SME000128,RM034,2025-09-09,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000439,SME000129,RM002,2025-09-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000440,SME000129,RM002,2026-07-03,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000441,SME000129,RM002,2026-05-07,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000442,SME000129,RM002,2026-06-09,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000443,SME000129,RM002,2026-04-24,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000444,SME000129,RM002,2026-08-02,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000445,SME000130,RM031,2026-01-16,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000446,SME000131,RM036,2025-08-30,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000447,SME000131,RM036,2026-04-18,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000448,SME000131,RM036,2026-02-10,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000449,SME000132,RM027,2026-03-28,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000450,SME000132,RM027,2026-08-08,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000451,SME000133,RM002,2026-03-12,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000452,SME000133,RM002,2026-03-01,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000453,SME000133,RM002,2025-11-21,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000454,SME000133,RM002,2025-09-05,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000455,SME000134,RM010,2026-03-23,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000456,SME000134,RM010,2025-09-07,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000457,SME000134,RM010,2025-10-13,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000458,SME000134,RM010,2026-05-25,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000459,SME000134,RM010,2025-09-03,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000460,SME000135,RM002,2025-11-06,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000461,SME000135,RM002,2026-07-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000462,SME000135,RM002,2025-11-14,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000463,SME000136,RM025,2026-04-12,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000464,SME000137,RM041,2026-07-30,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000465,SME000137,RM041,2026-05-08,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000466,SME000137,RM041,2025-10-31,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000467,SME000138,RM036,2026-07-29,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000468,SME000138,RM036,2025-10-03,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000469,SME000138,RM036,2026-01-13,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000470,SME000138,RM036,2026-03-10,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000471,SME000139,RM021,2026-03-02,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000472,SME000139,RM021,2026-02-26,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000473,SME000139,RM021,2026-05-13,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000474,SME000140,RM031,2025-09-18,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000475,SME000140,RM031,2026-03-05,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000476,SME000140,RM031,2025-10-01,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000477,SME000141,RM010,2026-06-07,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000478,SME000141,RM010,2025-11-07,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000479,SME000142,RM014,2026-06-25,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000480,SME000143,RM041,2026-01-29,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000481,SME000143,RM041,2025-10-23,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000482,SME000143,RM041,2026-08-04,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000483,SME000143,RM041,2025-09-17,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000484,SME000143,RM041,2025-10-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000485,SME000143,RM041,2026-07-30,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000486,SME000144,RM021,2026-05-13,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000487,SME000144,RM021,2025-08-23,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000488,SME000144,RM021,2026-04-13,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000489,SME000144,RM021,2026-01-01,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000490,SME000144,RM021,2026-07-03,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000491,SME000144,RM021,2025-09-05,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000492,SME000145,RM007,2025-10-15,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000493,SME000146,RM004,2025-12-30,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000494,SME000146,RM004,2025-08-26,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000495,SME000147,RM020,2026-02-28,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000496,SME000147,RM020,2026-07-29,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000497,SME000148,RM039,2025-09-25,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000498,SME000148,RM039,2026-08-07,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000499,SME000148,RM039,2025-11-27,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000500,SME000148,RM039,2026-04-08,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0000501,SME000148,RM039,2026-05-11,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000502,SME000149,RM034,2025-08-27,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000503,SME000149,RM034,2025-09-15,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000504,SME000150,RM046,2025-10-28,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000505,SME000151,RM044,2025-11-01,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000506,SME000151,RM044,2026-01-10,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000507,SME000151,RM044,2026-06-12,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000508,SME000151,RM044,2026-03-05,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000509,SME000152,RM038,2026-07-14,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000510,SME000153,RM021,2026-01-26,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000511,SME000153,RM021,2025-09-09,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0000512,SME000153,RM021,2025-09-26,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000513,SME000154,RM048,2026-07-18,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0000514,SME000154,RM048,2025-08-22,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000515,SME000154,RM048,2026-07-26,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000516,SME000154,RM048,2026-05-23,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000517,SME000154,RM048,2026-04-22,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0000518,SME000155,RM037,2025-11-12,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0000519,SME000155,RM037,2026-04-07,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0000520,SME000155,RM037,2025-11-01,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0000521,SME000156,RM030,2026-05-14,CALL,CONNECTED,CONTROLLED_SYNTHETIC
