customer_id,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class
SME000283,0.050579,R04,0,1,2026-02-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000284,0.118519,R07,5,1,2027-09-06,NONE,True,False,CONTROLLED_SYNTHETIC
SME000285,0.061308,R04,0,1,2027-03-29,NONE,True,True,CONTROLLED_SYNTHETIC
SME000286,0.031774,R03,0,1,2027-01-16,NONE,True,False,CONTROLLED_SYNTHETIC
SME000287,0.030498,R03,0,1,2027-04-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000288,0.025435,R03,0,1,2027-03-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME000289,0.040756,R03,0,1,2027-09-27,NONE,True,False,CONTROLLED_SYNTHETIC
SME000290,0.015152,R02,0,1,2027-01-10,NONE,True,False,CONTROLLED_SYNTHETIC
SME000291,0.026068,R03,0,1,2027-06-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000292,0.041506,R03,0,1,2027-01-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME000293,0.027271,R03,0,1,2027-08-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME000294,0.077062,R05,0,1,2026-12-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME000295,0.020232,R02,0,1,2026-10-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME000296,0.051472,R04,0,1,2027-02-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000297,0.059728,R04,0,1,2027-06-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME000298,0.042662,R03,0,1,2026-07-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000299,0.034775,R03,5,1,2026-09-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME000300,0.043601,R03,0,1,2027-03-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000301,0.042333,R03,0,1,2026-06-18,LOW,True,True,CONTROLLED_SYNTHETIC
SME000302,0.043903,R03,0,1,2026-01-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME000303,0.036383,R03,0,1,2026-05-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000304,0.054108,R04,0,1,2027-05-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME000305,0.053997,R04,5,1,2027-07-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000306,0.024127,R03,0,1,2027-06-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME000307,0.008476,R02,0,1,2027-03-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME000308,0.013407,R02,0,1,2027-04-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME000309,0.011507,R02,0,1,2027-04-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME000310,0.044491,R03,0,1,2027-04-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000311,0.060431,R04,0,1,2026-10-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME000312,0.018116,R02,0,1,2026-04-08,LOW,True,False,CONTROLLED_SYNTHETIC
SME000313,0.047191,R04,5,1,2026-02-28,NONE,True,False,CONTROLLED_SYNTHETIC
SME000314,0.055516,R04,15,1,2026-11-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000315,0.057543,R04,0,1,2026-02-15,NONE,True,False,CONTROLLED_SYNTHETIC
SME000316,0.002000,R02,0,1,2027-10-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME000317,0.040333,R03,0,1,2026-12-31,NONE,True,False,CONTROLLED_SYNTHETIC
SME000318,0.068746,R05,0,1,2026-09-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME000319,0.050417,R04,0,1,2026-10-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000320,0.055334,R04,0,1,2026-07-12,NONE,False,False,CONTROLLED_SYNTHETIC
SME000321,0.033794,R03,90,3,2027-02-17,NONE,False,True,CONTROLLED_SYNTHETIC
SME000322,0.046026,R04,0,1,2027-01-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000323,0.062145,R04,0,1,2026-02-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME000324,0.046278,R04,0,1,2027-01-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000325,0.046114,R04,0,1,2026-01-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME000326,0.031080,R03,15,1,2026-05-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000327,0.057620,R04,0,1,2026-03-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000328,0.031276,R03,0,1,2027-07-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000329,0.083615,R05,60,2,2027-05-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000330,0.021063,R02,0,1,2026-05-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME000331,0.034135,R03,0,1,2026-02-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000332,0.052099,R04,0,1,2025-12-25,LOW,True,True,CONTROLLED_SYNTHETIC
SME000333,0.016588,R02,5,1,2027-01-15,NONE,True,False,CONTROLLED_SYNTHETIC
SME000334,0.042893,R03,0,1,2026-03-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME000335,0.019715,R02,0,1,2026-06-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000336,0.046090,R04,30,2,2026-02-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000337,0.008265,R02,0,1,2026-04-09,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME000338,0.039641,R03,0,1,2027-01-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME000339,0.040834,R03,0,1,2026-06-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000340,0.042620,R03,0,1,2027-09-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000341,0.035802,R03,0,1,2026-01-14,NONE,True,False,CONTROLLED_SYNTHETIC
SME000342,0.033102,R03,0,1,2027-03-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000343,0.092939,R06,0,1,2027-07-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME000344,0.021075,R02,0,1,2026-05-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000345,0.028332,R03,15,1,2026-12-10,NONE,True,False,CONTROLLED_SYNTHETIC
SME000346,0.031841,R03,0,1,2027-01-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME000347,0.023500,R03,0,1,2027-01-28,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME000348,0.058865,R04,15,1,2026-06-03,NONE,True,False,CONTROLLED_SYNTHETIC
SME000349,0.025326,R03,0,1,2027-04-17,NONE,True,False,CONTROLLED_SYNTHETIC
SME000350,0.028701,R03,0,1,2026-10-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000351,0.030334,R03,90,3,2026-07-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME000352,0.019291,R02,5,1,2027-06-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000353,0.034093,R03,0,1,2026-09-30,NONE,True,True,CONTROLLED_SYNTHETIC
SME000354,0.067412,R04,30,2,2026-02-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME000355,0.057879,R04,0,1,2026-07-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000356,0.064227,R04,0,1,2026-12-12,LOW,True,False,CONTROLLED_SYNTHETIC
SME000357,0.046886,R04,0,1,2027-02-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME000358,0.031446,R03,30,2,2026-02-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000359,0.020046,R02,0,1,2026-04-24,NONE,False,True,CONTROLLED_SYNTHETIC
SME000360,0.018251,R02,0,1,2026-06-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000361,0.033718,R03,0,1,2025-12-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME000362,0.023469,R03,0,1,2026-12-08,NONE,True,False,CONTROLLED_SYNTHETIC
SME000363,0.067623,R04,0,1,2026-08-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000364,0.031473,R03,0,1,2026-10-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000365,0.082585,R05,0,1,2026-01-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME000366,0.063089,R04,0,1,2026-06-02,NONE,True,False,CONTROLLED_SYNTHETIC
SME000367,0.029783,R03,0,1,2026-07-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME000368,0.049908,R04,0,1,2027-05-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000369,0.071631,R05,0,1,2026-09-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME000370,0.068504,R05,30,2,2027-09-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000371,0.039783,R03,0,1,2026-01-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME000372,0.003153,R02,15,1,2026-08-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000373,0.035458,R03,0,1,2026-08-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME000374,0.035646,R03,0,1,2027-01-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME000375,0.030124,R03,60,2,2026-08-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000376,0.045169,R03,15,1,2027-05-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000377,0.023947,R03,0,1,2027-08-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000378,0.006745,R02,0,1,2027-10-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME000379,0.056562,R04,5,1,2026-10-07,NONE,True,False,CONTROLLED_SYNTHETIC
SME000380,0.026334,R03,90,3,2026-06-05,HIGH,True,True,CONTROLLED_SYNTHETIC
SME000381,0.041691,R03,0,1,2027-02-19,NONE,True,False,CONTROLLED_SYNTHETIC
SME000382,0.014545,R02,15,1,2027-06-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME000383,0.019353,R02,0,1,2026-06-07,HIGH,True,True,CONTROLLED_SYNTHETIC
SME000384,0.036500,R03,0,1,2026-04-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME000385,0.060388,R04,0,1,2026-02-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000386,0.061632,R04,0,1,2027-08-09,LOW,True,True,CONTROLLED_SYNTHETIC
SME000387,0.077938,R05,0,1,2026-12-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME000388,0.049478,R04,90,3,2026-08-15,NONE,True,False,CONTROLLED_SYNTHETIC
SME000389,0.031706,R03,0,1,2027-09-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000390,0.060070,R04,0,1,2027-06-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000391,0.066082,R04,0,1,2026-04-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME000392,0.056718,R04,0,1,2027-04-29,NONE,False,True,CONTROLLED_SYNTHETIC
SME000393,0.048637,R04,5,1,2027-02-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME000394,0.060075,R04,90,3,2026-11-19,LOW,True,True,CONTROLLED_SYNTHETIC
SME000395,0.037962,R03,0,1,2027-08-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME000396,0.052184,R04,0,1,2027-07-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME000397,0.064915,R04,0,1,2026-06-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME000398,0.080324,R05,0,1,2026-07-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000399,0.002000,R02,0,1,2027-05-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000400,0.045272,R03,0,1,2026-01-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000401,0.041044,R03,0,1,2027-10-12,NONE,False,True,CONTROLLED_SYNTHETIC
SME000402,0.012283,R02,0,1,2027-01-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME000403,0.019457,R02,0,1,2026-06-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000404,0.013710,R02,0,1,2026-01-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME000405,0.017049,R02,0,1,2027-02-13,NONE,True,False,CONTROLLED_SYNTHETIC
SME000406,0.061998,R04,0,1,2027-03-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME000407,0.039072,R03,0,1,2026-09-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000408,0.044773,R03,0,1,2026-04-08,LOW,True,True,CONTROLLED_SYNTHETIC
SME000409,0.031475,R03,0,1,2027-01-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000410,0.041281,R03,0,1,2026-01-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000411,0.075442,R05,0,1,2026-02-25,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME000412,0.037905,R03,0,1,2025-12-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME000413,0.029000,R03,0,1,2025-12-23,LOW,True,True,CONTROLLED_SYNTHETIC
SME000414,0.025874,R03,0,1,2026-12-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME000415,0.071966,R05,0,1,2027-03-12,NONE,True,False,CONTROLLED_SYNTHETIC
SME000416,0.022878,R03,0,1,2026-01-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME000417,0.031026,R03,0,1,2026-08-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME000418,0.022055,R02,0,1,2027-01-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000419,0.070790,R05,30,2,2026-12-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000420,0.027653,R03,0,1,2026-06-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000421,0.028990,R03,0,1,2027-05-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME000422,0.046020,R04,0,1,2026-05-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000423,0.032433,R03,5,1,2027-06-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME000424,0.014294,R02,30,2,2027-04-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME000425,0.086590,R05,0,1,2027-02-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME000426,0.014818,R02,0,1,2026-04-09,HIGH,True,True,CONTROLLED_SYNTHETIC
SME000427,0.048227,R04,0,1,2027-04-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME000428,0.054729,R04,0,1,2027-04-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME000429,0.049208,R04,0,1,2026-11-16,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME000430,0.083472,R05,5,1,2027-09-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000431,0.025581,R03,0,1,2027-07-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME000432,0.051443,R04,5,1,2025-12-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000433,0.015209,R02,0,1,2027-09-04,NONE,True,False,CONTROLLED_SYNTHETIC
SME000434,0.019213,R02,5,1,2026-03-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000435,0.040923,R03,0,1,2026-10-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME000436,0.047838,R04,0,1,2027-09-03,LOW,True,False,CONTROLLED_SYNTHETIC
SME000437,0.064556,R04,0,1,2027-05-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000438,0.059089,R04,0,1,2026-07-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME000439,0.057739,R04,0,1,2027-01-28,NONE,True,False,CONTROLLED_SYNTHETIC
SME000440,0.014938,R02,0,1,2026-11-16,NONE,True,False,CONTROLLED_SYNTHETIC
SME000441,0.025922,R03,0,1,2027-08-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000442,0.024697,R03,0,1,2026-03-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000443,0.050773,R04,0,1,2027-05-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000444,0.025938,R03,5,1,2027-04-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME000445,0.051102,R04,0,1,2026-10-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000446,0.022808,R03,0,1,2025-12-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME000447,0.044005,R03,0,1,2026-05-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000448,0.037646,R03,0,1,2027-09-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME000449,0.039307,R03,0,1,2026-12-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000450,0.012687,R02,0,1,2026-06-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000451,0.019336,R02,0,1,2027-07-14,NONE,True,True,CONTROLLED_SYNTHETIC
SME000452,0.056361,R04,0,1,2027-07-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000453,0.036098,R03,0,1,2027-04-25,LOW,True,True,CONTROLLED_SYNTHETIC
SME000454,0.084726,R05,0,1,2026-08-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000455,0.029690,R03,0,1,2027-01-27,NONE,True,False,CONTROLLED_SYNTHETIC
SME000456,0.046941,R04,0,1,2026-03-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000457,0.028284,R03,0,1,2026-08-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME000458,0.050196,R04,0,1,2027-03-22,HIGH,True,True,CONTROLLED_SYNTHETIC
SME000459,0.017050,R02,0,1,2027-03-09,LOW,True,False,CONTROLLED_SYNTHETIC
SME000460,0.037979,R03,0,1,2027-09-04,NONE,True,True,CONTROLLED_SYNTHETIC
SME000461,0.029633,R03,0,1,2026-08-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME000462,0.066846,R04,0,1,2027-01-29,LOW,False,True,CONTROLLED_SYNTHETIC
SME000463,0.013834,R02,0,1,2026-12-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME000464,0.024337,R03,0,1,2026-07-29,NONE,True,False,CONTROLLED_SYNTHETIC
SME000465,0.044469,R03,0,1,2026-08-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000466,0.015731,R02,30,2,2027-04-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000467,0.034287,R03,0,1,2027-02-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME000468,0.035438,R03,0,1,2026-12-06,LOW,True,True,CONTROLLED_SYNTHETIC
SME000469,0.046444,R04,5,1,2027-07-21,NONE,True,False,CONTROLLED_SYNTHETIC
SME000470,0.042393,R03,0,1,2027-04-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME000471,0.023072,R03,0,1,2027-01-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000472,0.065891,R04,0,1,2026-08-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000473,0.050276,R04,0,1,2027-07-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000474,0.041928,R03,0,1,2027-07-09,NONE,True,True,CONTROLLED_SYNTHETIC
SME000475,0.034320,R03,5,1,2026-06-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME000476,0.022885,R03,0,1,2027-09-01,NONE,True,False,CONTROLLED_SYNTHETIC
SME000477,0.009071,R02,0,1,2027-06-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000478,0.071115,R05,0,1,2026-10-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000479,0.060116,R04,0,1,2026-01-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME000480,0.041397,R03,0,1,2027-05-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000481,0.008069,R02,0,1,2027-06-26,NONE,True,True,CONTROLLED_SYNTHETIC
SME000482,0.033359,R03,0,1,2026-06-09,NONE,True,False,CONTROLLED_SYNTHETIC
SME000483,0.058343,R04,0,1,2027-01-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME000484,0.048874,R04,0,1,2026-02-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000485,0.047125,R04,5,1,2027-01-31,LOW,True,True,CONTROLLED_SYNTHETIC
SME000486,0.047999,R04,0,1,2027-09-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000487,0.036550,R03,0,1,2026-07-02,NONE,True,True,CONTROLLED_SYNTHETIC
SME000488,0.085336,R05,0,1,2026-06-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000489,0.027670,R03,0,1,2027-02-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME000490,0.042518,R03,0,1,2026-08-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000491,0.040507,R03,0,1,2026-10-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000492,0.051187,R04,0,1,2026-05-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME000493,0.027590,R03,0,1,2026-12-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME000494,0.026505,R03,0,1,2026-06-16,LOW,True,False,CONTROLLED_SYNTHETIC
SME000495,0.046295,R04,0,1,2026-05-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000496,0.010292,R02,5,1,2026-11-28,NONE,True,False,CONTROLLED_SYNTHETIC
SME000497,0.051850,R04,0,1,2027-02-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME000498,0.048969,R04,0,1,2026-12-13,NONE,True,True,CONTROLLED_SYNTHETIC
SME000499,0.013987,R02,0,1,2026-11-06,NONE,True,False,CONTROLLED_SYNTHETIC
SME000500,0.021431,R02,0,1,2026-01-12,HIGH,True,True,CONTROLLED_SYNTHETIC
SME000501,0.026724,R03,0,1,2026-03-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000502,0.028561,R03,0,1,2027-10-03,NONE,True,True,CONTROLLED_SYNTHETIC
SME000503,0.033961,R03,0,1,2027-05-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME000504,0.015763,R02,0,1,2026-03-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000505,0.064791,R04,0,1,2026-11-19,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME000506,0.020740,R02,0,1,2027-10-13,LOW,True,True,CONTROLLED_SYNTHETIC
SME000507,0.022846,R03,15,1,2027-06-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000508,0.072987,R05,0,1,2027-08-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME000509,0.061613,R04,0,1,2027-04-23,NONE,True,True,CONTROLLED_SYNTHETIC
SME000510,0.057756,R04,0,1,2027-07-29,NONE,True,False,CONTROLLED_SYNTHETIC
SME000511,0.061609,R04,15,1,2027-05-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME000512,0.022956,R03,0,1,2027-03-31,NONE,True,True,CONTROLLED_SYNTHETIC
SME000513,0.017290,R02,0,1,2026-08-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000514,0.040842,R03,15,1,2026-08-12,NONE,True,False,CONTROLLED_SYNTHETIC
SME000515,0.024371,R03,0,1,2026-10-18,NONE,True,False,CONTROLLED_SYNTHETIC
SME000516,0.012891,R02,30,2,2026-01-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME000517,0.049588,R04,0,1,2027-04-06,NONE,True,False,CONTROLLED_SYNTHETIC
SME000518,0.072694,R05,0,1,2026-03-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME000519,0.043190,R03,0,1,2026-06-10,NONE,True,True,CONTROLLED_SYNTHETIC
SME000520,0.010890,R02,0,1,2026-05-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000521,0.011299,R02,0,1,2027-05-02,NONE,True,False,CONTROLLED_SYNTHETIC
SME000522,0.049462,R04,15,1,2027-02-13,NONE,False,True,CONTROLLED_SYNTHETIC
SME000523,0.073204,R05,0,1,2026-10-27,NONE,True,True,CONTROLLED_SYNTHETIC
SME000524,0.021554,R02,0,1,2025-12-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME000525,0.041284,R03,0,1,2027-08-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000526,0.007593,R02,0,1,2026-12-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME000527,0.046551,R04,0,1,2026-07-12,NONE,True,True,CONTROLLED_SYNTHETIC
SME000528,0.077536,R05,0,1,2026-07-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000529,0.057467,R04,0,1,2027-04-01,NONE,False,True,CONTROLLED_SYNTHETIC
SME000530,0.033984,R03,0,1,2027-02-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME000531,0.053387,R04,15,1,2026-11-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000532,0.081597,R05,0,1,2026-03-28,NONE,True,True,CONTROLLED_SYNTHETIC
SME000533,0.047759,R04,0,1,2026-06-08,NONE,True,True,CONTROLLED_SYNTHETIC
SME000534,0.045051,R03,0,1,2027-02-09,NONE,False,True,CONTROLLED_SYNTHETIC
SME000535,0.053009,R04,0,1,2026-05-21,NONE,True,True,CONTROLLED_SYNTHETIC
SME000536,0.038937,R03,0,1,2026-11-29,NONE,True,False,CONTROLLED_SYNTHETIC
SME000537,0.043577,R03,60,2,2027-03-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000538,0.054803,R04,5,1,2026-11-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000539,0.076354,R05,0,1,2027-02-19,NONE,True,True,CONTROLLED_SYNTHETIC
SME000540,0.112998,R06,60,2,2026-04-02,NONE,True,False,CONTROLLED_SYNTHETIC
SME000541,0.063474,R04,0,1,2026-05-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000542,0.030411,R03,0,1,2025-12-13,NONE,True,False,CONTROLLED_SYNTHETIC
SME000543,0.077555,R05,0,1,2026-06-15,NONE,True,True,CONTROLLED_SYNTHETIC
SME000544,0.050922,R04,0,1,2026-09-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME000545,0.030538,R03,0,1,2027-03-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000546,0.057928,R04,0,1,2027-04-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME000547,0.069606,R05,0,1,2026-09-11,NONE,True,True,CONTROLLED_SYNTHETIC
SME000548,0.007387,R02,0,1,2027-07-07,NONE,True,True,CONTROLLED_SYNTHETIC
SME000549,0.091948,R06,0,1,2026-02-26,NONE,True,False,CONTROLLED_SYNTHETIC
SME000550,0.052693,R04,0,1,2026-03-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME000551,0.029944,R03,5,1,2027-03-18,NONE,True,True,CONTROLLED_SYNTHETIC
SME000552,0.017001,R02,0,1,2026-03-17,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME000553,0.061664,R04,60,2,2027-03-25,NONE,True,True,CONTROLLED_SYNTHETIC
SME000554,0.021110,R02,0,1,2026-03-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME000555,0.033209,R03,0,1,2027-06-20,NONE,True,False,CONTROLLED_SYNTHETIC
SME000556,0.027061,R03,0,1,2026-10-10,MEDIUM,True,True,CONTROLLED_SYNTHETIC
SME000557,0.051256,R04,15,1,2026-11-16,NONE,True,True,CONTROLLED_SYNTHETIC
SME000558,0.024014,R03,0,1,2026-04-01,NONE,True,True,CONTROLLED_SYNTHETIC
SME000559,0.041794,R03,0,1,2027-08-22,NONE,True,True,CONTROLLED_SYNTHETIC
SME000560,0.028662,R03,0,1,2026-04-05,NONE,True,True,CONTROLLED_SYNTHETIC
SME000561,0.026868,R03,0,1,2026-11-17,NONE,True,True,CONTROLLED_SYNTHETIC
SME000562,0.062902,R04,0,1,2027-05-24,NONE,True,True,CONTROLLED_SYNTHETIC
SME000563,0.047537,R04,0,1,2026-07-06,NONE,True,True,CONTROLLED_SYNTHETIC
SME000564,0.021810,R02,15,1,2026-02-20,NONE,True,True,CONTROLLED_SYNTHETIC
SME000565,0.016970,R02,0,1,2027-08-30,NONE,True,True,CONTROLLED_SYNTHETIC
