customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class
SME000139,Synthetic SME 000139,RM021,Marmara,Agriculture,MICRO,LIMITED,2025-08-28,11,7422138.070000,9,False,False,78.150000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000140,Synthetic SME 000140,RM031,Black Sea,Wholesale Trade,SMALL,LIMITED,2018-10-16,94,18030172.570000,28,False,False,66.490000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000141,Synthetic SME 000141,RM010,Central Anatolia,Construction,MICRO,SOLE_PROPRIETOR,2016-11-04,117,10491928.470000,9,False,True,62.740000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000142,Synthetic SME 000142,RM014,Eastern,Hospitality,MICRO,LIMITED,2016-05-27,122,30670105.780000,5,False,False,36.700000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000143,Synthetic SME 000143,RM041,Marmara,Agriculture,MICRO,LIMITED,2019-04-21,87,10919561.590000,3,True,False,65.730000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000144,Synthetic SME 000144,RM021,Marmara,Construction,SMALL,LIMITED,2015-06-14,134,12725499.780000,43,False,False,82.160000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000145,Synthetic SME 000145,RM007,Central Anatolia,Healthcare,MEDIUM,LIMITED,2023-01-10,43,162130424.900000,167,False,True,58.510000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000146,Synthetic SME 000146,RM004,Central Anatolia,Manufacturing,SMALL,SOLE_PROPRIETOR,2019-10-04,82,68645954.490000,13,False,False,65.430000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000147,Synthetic SME 000147,RM020,Mediterranean,Transportation,MICRO,JOINT_STOCK,2015-12-11,128,3702929.790000,3,True,False,84.250000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000148,Synthetic SME 000148,RM039,Eastern,Manufacturing,MICRO,SOLE_PROPRIETOR,2020-02-04,78,10911323.950000,3,False,False,77.460000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000149,Synthetic SME 000149,RM034,Aegean,Agriculture,SMALL,JOINT_STOCK,2018-12-17,92,55960430.680000,37,False,False,65.310000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000150,Synthetic SME 000150,RM046,Mediterranean,Wholesale Trade,SMALL,LIMITED,2016-06-26,121,50660601.830000,18,False,False,35.960000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000151,Synthetic SME 000151,RM044,Eastern,Healthcare,SMALL,JOINT_STOCK,2018-10-18,94,15182723.100000,39,True,False,31.960000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000152,Synthetic SME 000152,RM038,Aegean,Hospitality,MICRO,LIMITED,2024-12-23,19,6967262.960000,7,False,False,82.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000153,Synthetic SME 000153,RM021,Marmara,Hospitality,MICRO,LIMITED,2024-01-08,31,12489069.480000,4,False,True,69.730000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000154,Synthetic SME 000154,RM048,Eastern,Construction,MICRO,LIMITED,2019-06-30,85,7720692.640000,5,False,True,43.330000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000155,Synthetic SME 000155,RM037,Aegean,Manufacturing,MICRO,JOINT_STOCK,2023-08-20,36,11590987.080000,7,False,False,67.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000156,Synthetic SME 000156,RM030,Central Anatolia,Manufacturing,SMALL,JOINT_STOCK,2026-01-23,6,41266538.260000,36,False,False,80.150000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000157,Synthetic SME 000157,RM008,Marmara,Wholesale Trade,SMALL,LIMITED,2018-03-30,100,37173366.770000,23,False,False,81.930000,False,BRANCH,CONTROLLED_SYNTHETIC
SME000158,Synthetic SME 000158,RM008,Marmara,Manufacturing,SMALL,LIMITED,2020-09-24,70,18956895.420000,15,False,False,73.620000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000159,Synthetic SME 000159,RM030,Central Anatolia,Agriculture,MEDIUM,LIMITED,2019-07-03,85,44328890.660000,172,False,True,59.970000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000160,Synthetic SME 000160,RM012,Central Anatolia,Technology,MICRO,LIMITED,2023-10-30,33,4275890.970000,8,False,False,79.950000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000161,Synthetic SME 000161,RM009,Marmara,Hospitality,MICRO,LIMITED,2015-08-28,131,9079445.420000,8,False,True,40.310000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000162,Synthetic SME 000162,RM028,Eastern,Hospitality,MEDIUM,LIMITED,2015-11-15,129,53980284.680000,195,True,True,71.180000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000163,Synthetic SME 000163,RM012,Central Anatolia,Agriculture,SMALL,LIMITED,2020-07-23,72,63241006.530000,48,True,False,28.940000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000164,Synthetic SME 000164,RM018,Mediterranean,Agriculture,SMALL,JOINT_STOCK,2025-09-15,11,28558687.820000,30,True,False,65.150000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000165,Synthetic SME 000165,RM019,Aegean,Transportation,MICRO,JOINT_STOCK,2019-01-04,91,11505677.520000,5,False,True,79.610000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000166,Synthetic SME 000166,RM007,Central Anatolia,Agriculture,SMALL,LIMITED,2019-09-24,82,60284365.680000,36,False,False,62.090000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000167,Synthetic SME 000167,RM035,Central Anatolia,Hospitality,MICRO,LIMITED,2022-03-08,53,24975970.150000,8,False,True,26.200000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000168,Synthetic SME 000168,RM042,Mediterranean,Healthcare,SMALL,LIMITED,2025-08-13,12,18060712.470000,26,False,False,89.440000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000169,Synthetic SME 000169,RM047,Central Anatolia,Healthcare,MICRO,LIMITED,2023-03-20,41,15395001.030000,8,True,False,57.640000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000170,Synthetic SME 000170,RM017,Aegean,Hospitality,MEDIUM,LIMITED,2021-02-15,66,151585394.140000,124,True,True,54.570000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000171,Synthetic SME 000171,RM015,Marmara,Transportation,MICRO,LIMITED,2022-12-10,44,3684008.340000,5,False,False,81.030000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000172,Synthetic SME 000172,RM019,Aegean,Wholesale Trade,MICRO,LIMITED,2018-05-05,99,3656930.850000,2,False,True,18.070000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000173,Synthetic SME 000173,RM009,Marmara,Healthcare,MEDIUM,LIMITED,2022-03-20,53,130910452.590000,227,True,True,54.880000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000174,Synthetic SME 000174,RM048,Eastern,Manufacturing,MEDIUM,LIMITED,2019-02-02,90,110443771.870000,64,False,False,50.530000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000175,Synthetic SME 000175,RM030,Central Anatolia,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2017-05-20,111,8586269.930000,5,False,False,71.880000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000176,Synthetic SME 000176,RM029,Marmara,Wholesale Trade,MICRO,LIMITED,2017-07-15,109,4184793.160000,8,False,True,72.330000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000177,Synthetic SME 000177,RM009,Marmara,Wholesale Trade,MICRO,SOLE_PROPRIETOR,2022-03-24,52,15983912.060000,8,False,True,70.090000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000178,Synthetic SME 000178,RM022,Central Anatolia,Professional Services,MICRO,LIMITED,2017-03-21,112,15516836.490000,5,False,False,75.700000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000179,Synthetic SME 000179,RM004,Central Anatolia,Agriculture,SMALL,LIMITED,2019-01-04,91,23430428.430000,14,False,True,28.440000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000180,Synthetic SME 000180,RM048,Eastern,Manufacturing,MICRO,LIMITED,2024-08-13,24,7068497.380000,9,False,False,63.760000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000181,Synthetic SME 000181,RM008,Marmara,Technology,MICRO,LIMITED,2026-01-31,6,5154178.620000,7,False,False,23.440000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000182,Synthetic SME 000182,RM020,Mediterranean,Technology,MICRO,LIMITED,2019-07-09,85,5730415.240000,8,False,False,51.480000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000183,Synthetic SME 000183,RM004,Central Anatolia,Hospitality,MICRO,JOINT_STOCK,2022-01-07,55,11666339.390000,2,False,True,42.540000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000184,Synthetic SME 000184,RM038,Aegean,Professional Services,SMALL,LIMITED,2026-04-10,4,13364293.170000,33,False,False,65.320000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000185,Synthetic SME 000185,RM044,Eastern,Construction,MICRO,LIMITED,2021-08-19,60,8930015.020000,5,False,False,81.770000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000186,Synthetic SME 000186,RM035,Central Anatolia,Agriculture,MICRO,LIMITED,2015-07-20,133,18611037.650000,8,True,False,85.650000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000187,Synthetic SME 000187,RM012,Central Anatolia,Hospitality,SMALL,SOLE_PROPRIETOR,2015-10-16,130,26896347.720000,41,False,False,33.520000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000188,Synthetic SME 000188,RM035,Central Anatolia,Hospitality,MICRO,LIMITED,2021-09-21,58,12612493.440000,2,False,False,91.960000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000189,Synthetic SME 000189,RM008,Marmara,Agriculture,MICRO,LIMITED,2019-11-24,80,12190993.450000,8,False,True,93.360000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000190,Synthetic SME 000190,RM045,Aegean,Manufacturing,MICRO,SOLE_PROPRIETOR,2022-02-24,53,2583111.350000,9,True,False,31.670000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000191,Synthetic SME 000191,RM045,Aegean,Retail Trade,MICRO,LIMITED,2015-06-14,134,11419807.000000,3,False,False,64.770000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000192,Synthetic SME 000192,RM027,Eastern,Construction,MICRO,LIMITED,2022-03-25,52,3987035.650000,7,True,False,45.050000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000193,Synthetic SME 000193,RM009,Marmara,Agriculture,MICRO,LIMITED,2017-04-17,112,7362317.770000,8,True,False,68.820000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000194,Synthetic SME 000194,RM041,Marmara,Wholesale Trade,MICRO,LIMITED,2021-03-11,65,9597111.690000,9,False,False,29.340000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000195,Synthetic SME 000195,RM002,Marmara,Transportation,MICRO,JOINT_STOCK,2018-02-15,102,7151295.160000,9,True,False,46.920000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000196,Synthetic SME 000196,RM020,Mediterranean,Construction,MICRO,LIMITED,2018-04-10,100,7054967.290000,8,False,False,11.740000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000197,Synthetic SME 000197,RM047,Central Anatolia,Healthcare,MEDIUM,LIMITED,2016-07-20,121,181263349.850000,229,False,False,56.490000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000198,Synthetic SME 000198,RM041,Marmara,Professional Services,SMALL,LIMITED,2017-12-15,104,37475117.550000,21,False,False,51.480000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000199,Synthetic SME 000199,RM039,Eastern,Hospitality,SMALL,JOINT_STOCK,2015-06-29,133,27639869.580000,10,False,True,61.400000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000200,Synthetic SME 000200,RM015,Marmara,Professional Services,SMALL,LIMITED,2020-08-29,71,31204546.330000,14,False,False,83.420000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000201,Synthetic SME 000201,RM019,Aegean,Agriculture,MICRO,SOLE_PROPRIETOR,2018-08-12,96,13552422.620000,3,True,False,81.070000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000202,Synthetic SME 000202,RM009,Marmara,Healthcare,SMALL,JOINT_STOCK,2018-10-20,93,32138467.560000,49,False,False,48.530000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000203,Synthetic SME 000203,RM001,Mediterranean,Hospitality,SMALL,LIMITED,2018-10-09,94,27432624.700000,42,False,False,79.820000,False,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000204,Synthetic SME 000204,RM032,Aegean,Professional Services,SMALL,JOINT_STOCK,2024-09-19,22,14248276.440000,37,False,True,77.010000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000205,Synthetic SME 000205,RM021,Marmara,Hospitality,MEDIUM,LIMITED,2020-12-15,68,184522399.260000,192,False,True,55.360000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000206,Synthetic SME 000206,RM009,Marmara,Manufacturing,MEDIUM,SOLE_PROPRIETOR,2016-02-05,126,161263260.690000,132,False,False,90.540000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000207,Synthetic SME 000207,RM021,Marmara,Technology,SMALL,LIMITED,2025-08-17,12,45111787.280000,34,False,False,44.180000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000208,Synthetic SME 000208,RM010,Central Anatolia,Agriculture,MEDIUM,LIMITED,2015-03-02,137,190988489.180000,89,True,False,69.110000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000209,Synthetic SME 000209,RM036,Marmara,Professional Services,MICRO,SOLE_PROPRIETOR,2024-11-25,20,10418040.830000,7,False,False,28.570000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000210,Synthetic SME 000210,RM039,Eastern,Construction,MEDIUM,JOINT_STOCK,2015-06-10,134,165722117.410000,106,True,False,53.050000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000211,Synthetic SME 000211,RM015,Marmara,Construction,SMALL,LIMITED,2024-08-25,23,63649432.950000,13,False,False,77.100000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000212,Synthetic SME 000212,RM041,Marmara,Technology,SMALL,LIMITED,2017-01-11,115,22921290.470000,26,False,False,50.600000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000213,Synthetic SME 000213,RM015,Marmara,Technology,MICRO,SOLE_PROPRIETOR,2016-02-06,126,13949319.640000,2,False,False,77.330000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000214,Synthetic SME 000214,RM032,Aegean,Wholesale Trade,MICRO,LIMITED,2017-03-09,113,9331238.110000,7,False,False,23.980000,False,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000215,Synthetic SME 000215,RM020,Mediterranean,Transportation,MICRO,LIMITED,2016-12-11,116,7880408.960000,2,False,False,15.370000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000216,Synthetic SME 000216,RM029,Marmara,Retail Trade,MICRO,JOINT_STOCK,2019-06-12,86,10541984.790000,2,True,False,62.020000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME000217,Synthetic SME 000217,RM012,Central Anatolia,Professional Services,MICRO,SOLE_PROPRIETOR,2022-11-23,44,8747601.350000,2,False,False,30.850000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000218,Synthetic SME 000218,RM034,Aegean,Retail Trade,SMALL,JOINT_STOCK,2023-06-15,38,20498291.940000,47,True,True,43.490000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000219,Synthetic SME 000219,RM041,Marmara,Retail Trade,MICRO,LIMITED,2018-07-26,96,17718374.880000,6,False,False,81.960000,False,RM_CALL,CONTROLLED_SYNTHETIC
SME000220,Synthetic SME 000220,RM042,Mediterranean,Transportation,MICRO,LIMITED,2018-04-16,100,5503356.880000,8,False,False,50.200000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000221,Synthetic SME 000221,RM015,Marmara,Hospitality,SMALL,SOLE_PROPRIETOR,2023-06-28,37,12870021.600000,22,False,False,57.480000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000222,Synthetic SME 000222,RM019,Aegean,Healthcare,MICRO,JOINT_STOCK,2025-07-23,12,8403412.020000,5,True,True,73.990000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000223,Synthetic SME 000223,RM004,Central Anatolia,Healthcare,MICRO,LIMITED,2018-08-15,96,11164838.610000,5,False,False,87.170000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000224,Synthetic SME 000224,RM045,Aegean,Wholesale Trade,SMALL,LIMITED,2017-01-02,115,36123714.400000,14,True,False,90.750000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000225,Synthetic SME 000225,RM008,Marmara,Retail Trade,MEDIUM,JOINT_STOCK,2023-05-29,38,221509002.910000,128,False,True,75.050000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000226,Synthetic SME 000226,RM043,Mediterranean,Professional Services,SMALL,LIMITED,2016-05-22,122,30189950.530000,29,True,False,80.070000,False,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000227,Synthetic SME 000227,RM004,Central Anatolia,Construction,MICRO,LIMITED,2019-07-17,85,9914854.630000,8,False,True,73.030000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000228,Synthetic SME 000228,RM041,Marmara,Construction,MICRO,LIMITED,2020-07-12,73,18138772.620000,9,False,True,47.080000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000229,Synthetic SME 000229,RM048,Eastern,Transportation,MEDIUM,LIMITED,2017-06-29,109,40411103.710000,244,False,False,47.480000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000230,Synthetic SME 000230,RM011,Black Sea,Healthcare,MICRO,LIMITED,2020-08-19,72,4078601.490000,9,False,False,49.550000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000231,Synthetic SME 000231,RM032,Aegean,Professional Services,MEDIUM,LIMITED,2018-04-03,100,189372612.550000,93,True,False,50.320000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000232,Synthetic SME 000232,RM032,Aegean,Construction,MEDIUM,SOLE_PROPRIETOR,2025-12-18,8,202448961.850000,162,True,False,51.180000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000233,Synthetic SME 000233,RM041,Marmara,Healthcare,MICRO,LIMITED,2019-04-28,87,15295351.090000,9,False,False,78.300000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000234,Synthetic SME 000234,RM002,Marmara,Transportation,SMALL,SOLE_PROPRIETOR,2026-01-27,6,11632400.170000,20,False,False,43.080000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000235,Synthetic SME 000235,RM026,Black Sea,Technology,SMALL,LIMITED,2017-06-15,110,25931161.640000,19,False,False,91.690000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000236,Synthetic SME 000236,RM046,Mediterranean,Manufacturing,MEDIUM,LIMITED,2015-07-02,133,142928185.760000,168,False,True,43.980000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000237,Synthetic SME 000237,RM039,Eastern,Wholesale Trade,MICRO,JOINT_STOCK,2024-04-23,27,12032947.790000,2,True,False,31.020000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000238,Synthetic SME 000238,RM009,Marmara,Technology,SMALL,LIMITED,2021-09-27,58,34437759.610000,35,True,True,50.520000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000239,Synthetic SME 000239,RM010,Central Anatolia,Transportation,MEDIUM,LIMITED,2020-03-26,76,118887305.150000,243,False,True,66.250000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000240,Synthetic SME 000240,RM036,Marmara,Wholesale Trade,SMALL,JOINT_STOCK,2021-10-14,58,14739899.660000,11,True,False,55.990000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000241,Synthetic SME 000241,RM002,Marmara,Healthcare,SMALL,JOINT_STOCK,2022-06-12,50,46723300.790000,43,False,False,54.230000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000242,Synthetic SME 000242,RM021,Marmara,Manufacturing,MICRO,LIMITED,2024-07-11,25,12564049.870000,8,False,False,35.100000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000243,Synthetic SME 000243,RM002,Marmara,Hospitality,MICRO,LIMITED,2018-04-29,99,8583439.180000,3,False,True,75.410000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000244,Synthetic SME 000244,RM018,Mediterranean,Healthcare,MICRO,SOLE_PROPRIETOR,2025-02-28,17,15164505.420000,6,False,False,67.130000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000245,Synthetic SME 000245,RM021,Marmara,Technology,MICRO,JOINT_STOCK,2026-04-05,4,6319974.030000,2,False,False,88.180000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000246,Synthetic SME 000246,RM009,Marmara,Healthcare,MICRO,SOLE_PROPRIETOR,2015-09-27,130,39428498.900000,5,False,False,89.350000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000247,Synthetic SME 000247,RM041,Marmara,Professional Services,MICRO,SOLE_PROPRIETOR,2024-04-14,28,7159181.650000,5,False,False,51.000000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000248,Synthetic SME 000248,RM034,Aegean,Wholesale Trade,MICRO,LIMITED,2018-11-29,92,8952879.850000,3,False,False,94.750000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000249,Synthetic SME 000249,RM023,Black Sea,Healthcare,MICRO,LIMITED,2025-02-20,17,41520054.490000,8,True,True,64.610000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000250,Synthetic SME 000250,RM032,Aegean,Transportation,SMALL,JOINT_STOCK,2017-08-31,107,50574270.780000,45,False,False,70.620000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000251,Synthetic SME 000251,RM011,Black Sea,Professional Services,MICRO,LIMITED,2017-05-31,110,14811548.600000,8,True,False,53.610000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000252,Synthetic SME 000252,RM028,Eastern,Manufacturing,MICRO,SOLE_PROPRIETOR,2017-03-30,112,4118031.020000,3,False,False,10.810000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000253,Synthetic SME 000253,RM012,Central Anatolia,Wholesale Trade,MICRO,LIMITED,2022-09-15,47,4934701.280000,5,False,True,85.390000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000254,Synthetic SME 000254,RM006,Aegean,Healthcare,MEDIUM,LIMITED,2021-08-13,60,85180087.070000,184,True,True,53.210000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000255,Synthetic SME 000255,RM021,Marmara,Professional Services,MEDIUM,SOLE_PROPRIETOR,2018-11-26,92,280224075.090000,61,True,False,26.040000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000256,Synthetic SME 000256,RM026,Black Sea,Retail Trade,SMALL,LIMITED,2021-01-27,66,23315303.350000,44,False,False,83.070000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000257,Synthetic SME 000257,RM035,Central Anatolia,Construction,MICRO,JOINT_STOCK,2020-05-13,75,6808624.870000,3,False,False,69.690000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000258,Synthetic SME 000258,RM018,Mediterranean,Healthcare,SMALL,LIMITED,2018-03-07,101,38066152.080000,31,False,False,65.940000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000259,Synthetic SME 000259,RM015,Marmara,Wholesale Trade,MICRO,LIMITED,2024-04-10,28,23360994.510000,4,False,False,36.500000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000260,Synthetic SME 000260,RM025,Black Sea,Healthcare,MICRO,JOINT_STOCK,2019-12-07,80,4669040.480000,3,False,False,55.720000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000261,Synthetic SME 000261,RM037,Aegean,Professional Services,MICRO,SOLE_PROPRIETOR,2017-07-01,109,22634175.780000,8,True,False,62.360000,True,BRANCH,CONTROLLED_SYNTHETIC
SME000262,Synthetic SME 000262,RM038,Aegean,Professional Services,MICRO,JOINT_STOCK,2024-07-26,24,4560038.410000,7,False,False,68.250000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000263,Synthetic SME 000263,RM018,Mediterranean,Hospitality,MICRO,SOLE_PROPRIETOR,2017-07-04,109,7421379.640000,3,True,False,64.990000,True,VIDEO_MEETING,CONTROLLED_SYNTHETIC
SME000264,Synthetic SME 000264,RM038,Aegean,Healthcare,SMALL,SOLE_PROPRIETOR,2016-06-09,122,7650471.010000,26,False,True,73.240000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000265,Synthetic SME 000265,RM045,Aegean,Agriculture,MICRO,JOINT_STOCK,2015-04-10,136,2884247.520000,6,False,False,59.450000,True,SECURE_MESSAGE,CONTROLLED_SYNTHETIC
SME000266,Synthetic SME 000266,RM009,Marmara,Hospitality,SMALL,LIMITED,2022-09-30,46,40626109.860000,36,False,False,66.320000,True,RM_CALL,CONTROLLED_SYNTHETIC
SME000267,Synthetic SME 000267,RM019,Aegean,Retail Trade,MICRO,LIMITED,2016-10-23,117,6303402.260000,4,False,False,72.020000,True,RM_CALL,CONTROLLED_SYNTHETIC
